id,cot_type,servertime
39705736,a-n-A-C-F-m,201705071720
39729048,a-n-A-C-F-m,201705071745
39680096,a-n-A-C-F-m,201705071700
39778378,a-n-A-C-F,201705072230
39678316,a-n-A-C-F-m,201705071700
39705750,a-n-A-C-F-m,201705071720
39705279,a-n-A-C-F-m,201705071720
39721384,a-n-A-C-F-m,201705071735
39777230,a-n-A-C-F-m,201705072140
39676655,a-n-A-C-F-m,201705071655
39724962,a-n-A-C-F-m,201705071740
39781510,a-n-A-C-F,201705072345
39718758,a-n-A-C-F-m,201705071730
39777294,a-n-A-C-F-m,201705072145
39758102,a-n-A-C-F-m,201705071805
39674067,a-n-A-C-F-m,201705071655
39777290,a-n-A-C-F-m,201705072145
39682777,a-n-A-C-F-m,201705071700
39697086,a-n-A-C-F-m,201705071715
39777390,a-n-A-C-F,201705072150
39724550,a-n-A-C-F-m,201705071740
39705115,a-n-A-C-F-m,201705071720
39706011,a-n-A-C-F-m,201705071720
39782024,a-n-A-C-F,201705080020
39722774,a-n-A-C-F-m,201705071740
39753833,a-n-A-C-F-m,201705071800
39766398,a-n-A-C-F,201705071850
39739071,a-n-A-C-F-m,201705071755
39717587,a-n-A-C-F-m,201705071730
39721733,a-n-A-C-F-m,201705071735
39745561,a-n-A-C-F-m,201705071800
39778265,a-n-A-C-F,201705072225
39725386,a-n-A-C-F-m,201705071745
39781534,a-n-A-C-F,201705072345
39672406,a-n-A-C-F-m,201705071655
39716969,a-n-A-C-F-m,201705071730
39755338,a-n-A-C-F-m,201705071800
39721276,a-n-A-C-F-m,201705071735
39755203,a-n-A-C-F-m,201705071800
39754293,a-n-A-C-F-m,201705071800
39715117,a-n-A-C-F-m,201705071725
39657087,a-n-A-C-F-m,201705071635
39707309,a-n-A-C-F-m,201705071720
39708761,a-n-A-C-F-m,201705071720
39678782,a-n-A-C-F-m,201705071700
39673162,a-n-A-C-F-m,201705071655
39716502,a-n-A-C-F-m,201705071725
39778296,a-n-A-C-F,201705072225
39746777,a-n-A-C-F-m,201705071800
39717905,a-n-A-C-F-m,201705071730
39704988,a-n-A-C-F-m,201705071720
39726429,a-n-A-C-F-m,201705071745
39711931,a-n-A-C-F-m,201705071725
39775777,a-n-A-C-F-m,201705072045
39672026,a-n-A-C-F-m,201705071655
39722784,a-n-A-C-F-m,201705071740
39769911,a-n-A-C-F-m,201705071935
39682764,a-n-A-C-F-m,201705071700
39705938,a-n-A-C-F-m,201705071720
39726068,a-n-A-C-F-m,201705071745
39681544,a-n-A-C-F-m,201705071700
39760726,a-n-A-C-F-m,201705071805
39724453,a-n-A-C-F-m,201705071740
39716078,a-n-A-C-F-m,201705071725
39698846,a-n-A-C-F-m,201705071715
39707490,a-n-A-C-F-m,201705071720
39705649,a-n-A-C-F-m,201705071720
39740027,a-n-A-C-F-m,201705071755
39679598,a-n-A-C-F-m,201705071700
39717633,a-n-A-C-F-m,201705071730
39766410,a-n-A-C-F,201705071850
39700748,a-n-A-C-F-m,201705071715
39708089,a-n-A-C-F-m,201705071720
39756363,a-n-A-C-F-m,201705071805
39739703,a-n-A-C-F-m,201705071755
39673925,a-n-A-C-F-m,201705071655
39769957,a-n-A-C-F-m,201705071935
39704460,a-n-A-C-F-m,201705071720
39725277,a-n-A-C-F-m,201705071745
39673284,a-n-A-C-F-m,201705071655
39725212,a-n-A-C-F-m,201705071740
39672744,a-n-A-C-F-m,201705071655
39727041,a-n-A-C-F-m,201705071745
39724461,a-n-A-C-F-m,201705071740
39770006,a-n-A-C-F-m,201705071935
39715354,a-n-A-C-F-m,201705071725
39769731,a-n-A-C-F-m,201705071935
39707001,a-n-A-C-F-m,201705071720
39697894,a-n-A-C-F-m,201705071715
39777457,a-n-A-C-F,201705072150
39704440,a-n-A-C-F-m,201705071720
39778234,a-n-A-C-F,201705072225
39781496,a-n-A-C-F,201705072345
39683748,a-n-A-C-F-m,201705071700
39676120,a-n-A-C-F-m,201705071655
39777543,a-n-A-C-F,201705072155
39744825,a-n-A-C-F-m,201705071800
39777545,a-n-A-C-F,201705072155
39717388,a-n-A-C-F-m,201705071730
39699901,a-n-A-C-F-m,201705071715
39753455,a-n-A-C-F-m,201705071800
39685207,a-n-A-C-F-m,201705071705
39707463,a-n-A-C-F-m,201705071720
39718041,a-n-A-C-F-m,201705071730
39718045,a-n-A-C-F-m,201705071730
39710773,a-n-A-C-F-m,201705071725
39723894,a-n-A-C-F-m,201705071740
39685868,a-n-A-C-F-m,201705071705
39740547,a-n-A-C-F-m,201705071755
39681161,a-n-A-C-F-m,201705071700
39767134,a-n-A-C-F,201705071900
39712269,a-n-A-C-F-m,201705071725
39697735,a-n-A-C-F-m,201705071715
39743002,a-n-A-C-F-m,201705071755
39760517,a-n-A-C-F-m,201705071805
39704961,a-n-A-C-F-m,201705071720
39724380,a-n-A-C-F-m,201705071740
39707401,a-n-A-C-F-m,201705071720
39685448,a-n-A-C-F-m,201705071705
39673945,a-n-A-C-F-m,201705071655
39739258,a-n-A-C-F-m,201705071755
39741051,a-n-A-C-F-m,201705071755
39718221,a-n-A-C-F-m,201705071730
39712418,a-n-A-C-F-m,201705071725
39715409,a-n-A-C-F-m,201705071725
39700810,a-n-A-C-F-m,201705071715
39718106,a-n-A-C-F-m,201705071730
39713845,a-n-A-C-F-m,201705071725
39709043,a-n-A-C-F-m,201705071720
39715219,a-n-A-C-F-m,201705071725
39724923,a-n-A-C-F-m,201705071740
39724812,a-n-A-C-F-m,201705071740
39768403,a-n-A-C-F-m,201705071910
39706113,a-n-A-C-F-m,201705071720
39674943,a-n-A-C-F-m,201705071655
39707839,a-n-A-C-F-m,201705071720
39725412,a-n-A-C-F-m,201705071745
39675475,a-n-A-C-F-m,201705071655
39705678,a-n-A-C-F-m,201705071720
39678865,a-n-A-C-F-m,201705071700
39717618,a-n-A-C-F-m,201705071730
39721736,a-n-A-C-F-m,201705071735
39746170,a-n-A-C-F-m,201705071800
39723310,a-n-A-C-F-m,201705071740
39711486,a-n-A-C-F-m,201705071725
39683533,a-n-A-C-F-m,201705071700
39705357,a-n-A-C-F-m,201705071720
39782030,a-n-A-C-F,201705080020
39672483,a-n-A-C-F-m,201705071655
39778231,a-n-A-C-F-m,201705072225
39699553,a-n-A-C-F-m,201705071715
39680229,a-n-A-C-F-m,201705071700
39699583,a-n-A-C-F-m,201705071715
39760659,a-n-A-C-F-m,201705071805
39740687,a-n-A-C-F-m,201705071755
39770056,a-n-A-C-F-m,201705071935
39722240,a-n-A-C-F-m,201705071735
39701881,a-n-A-C-F-m,201705071715
39712029,a-n-A-C-F-m,201705071725
39777321,a-n-A-C-F-m,201705072145
39704676,a-n-A-C-F-m,201705071720
39707283,a-n-A-C-F-m,201705071720
39707406,a-n-A-C-F-m,201705071720
39684476,a-n-A-C-F-m,201705071705
39745067,a-n-A-C-F-m,201705071800
39685669,a-n-A-C-F-m,201705071705
39673363,a-n-A-C-F-m,201705071655
39707002,a-n-A-C-F-m,201705071720
39750287,a-n-A-C-F-m,201705071800
39716388,a-n-A-C-F-m,201705071725
39716644,a-n-A-C-F-m,201705071730
39777315,a-n-A-C-F-m,201705072145
39698920,a-n-A-C-F-m,201705071715
39657333,a-n-A-C-F-m,201705071635
39679900,a-n-A-C-F-m,201705071700
39683069,a-n-A-C-F-m,201705071700
39709372,a-n-A-C-F-m,201705071720
39769860,a-n-A-C-F-m,201705071935
39726261,a-n-A-C-F-m,201705071745
39758678,a-n-A-C-F-m,201705071805
39700700,a-n-A-C-F-m,201705071715
39671556,a-n-A-C-F-m,201705071655
39727012,a-n-A-C-F-m,201705071745
39712519,a-n-A-C-F-m,201705071725
39683783,a-n-A-C-F-m,201705071705
39755763,a-n-A-C-F-m,201705071805
39704752,a-n-A-C-F-m,201705071720
39705823,a-n-A-C-F-m,201705071720
39712083,a-n-A-C-F-m,201705071725
39739937,a-n-A-C-F-m,201705071755
39672922,a-n-A-C-F-m,201705071655
39729412,a-n-A-C-F-m,201705071745
39708049,a-n-A-C-F-m,201705071720
39709093,a-n-A-C-F-m,201705071720
39743997,a-n-A-C-F-m,201705071800
39714423,a-n-A-C-F-m,201705071725
39721444,a-n-A-C-F-m,201705071735
39724643,a-n-A-C-F-m,201705071740
39726199,a-n-A-C-F-m,201705071745
39707206,a-n-A-C-F-m,201705071720
39757709,a-n-A-C-F-m,201705071805
39706883,a-n-A-C-F-m,201705071720
39742428,a-n-A-C-F-m,201705071755
39759413,a-n-A-C-F-m,201705071805
39704511,a-n-A-C-F-m,201705071720
39700947,a-n-A-C-F-m,201705071715
39768357,a-n-A-C-F-m,201705071910
39756873,a-n-A-C-F-m,201705071805
39725519,a-n-A-C-F-m,201705071745
39710603,a-n-A-C-F-m,201705071725
39743982,a-n-A-C-F-m,201705071800
39750894,a-n-A-C-F-m,201705071800
39775772,a-n-A-C-F-m,201705072045
39725792,a-n-A-C-F-m,201705071745
39768583,a-n-A-C-F-m,201705071915
39722989,a-n-A-C-F-m,201705071740
39709308,a-n-A-C-F-m,201705071720
39681369,a-n-A-C-F-m,201705071700
39754481,a-n-A-C-F-m,201705071800
39700790,a-n-A-C-F-m,201705071715
39727034,a-n-A-C-F-m,201705071745
39777356,a-n-A-C-F,201705072150
39738714,a-n-A-C-F-m,201705071755
39778229,a-n-A-C-F-m,201705072225
39678491,a-n-A-C-F-m,201705071700
39683756,a-n-A-C-F-m,201705071700
39768533,a-n-A-C-F-m,201705071910
39767054,a-n-A-C-F,201705071900
39684952,a-n-A-C-F-m,201705071705
39707311,a-n-A-C-F-m,201705071720
39725798,a-n-A-C-F-m,201705071745
39742432,a-n-A-C-F-m,201705071755
39681021,a-n-A-C-F-m,201705071700
39674483,a-n-A-C-F-m,201705071655
39721922,a-n-A-C-F-m,201705071735
39713542,a-n-A-C-F-m,201705071725
39718806,a-n-A-C-F-m,201705071730
39721924,a-n-A-C-F-m,201705071735
39782021,a-n-A-C-F,201705080020
39661331,a-n-A-C-F-m,201705071640
39717922,a-n-A-C-F-m,201705071730
39777300,a-n-A-C-F-m,201705072145
39718660,a-n-A-C-F-m,201705071730
39709092,a-n-A-C-F-m,201705071720
39756140,a-n-A-C-F-m,201705071805
39705878,a-n-A-C-F-m,201705071720
39741459,a-n-A-C-F-m,201705071755
39715895,a-n-A-C-F-m,201705071725
39679499,a-n-A-C-F-m,201705071700
39760292,a-n-A-C-F-m,201705071805
39673344,a-n-A-C-F-m,201705071655
39724285,a-n-A-C-F-m,201705071740
39707297,a-n-A-C-F-m,201705071720
39766420,a-n-A-C-F,201705071850
39744273,a-n-A-C-F-m,201705071800
39709114,a-n-A-C-F-m,201705071720
39725660,a-n-A-C-F-m,201705071745
39721942,a-n-A-C-F-m,201705071735
39673303,a-n-A-C-F-m,201705071655
39698224,a-n-A-C-F-m,201705071715
39760880,a-n-A-C-F-m,201705071805
39710740,a-n-A-C-F-m,201705071725
39674071,a-n-A-C-F-m,201705071655
39726589,a-n-A-C-F-m,201705071745
39703974,a-n-A-C-F-m,201705071720
39778206,a-n-A-C-F-m,201705072225
39767051,a-n-A-C-F,201705071900
39775569,a-n-A-C-F-m,201705072045
39724443,a-n-A-C-F-m,201705071740
39708462,a-n-A-C-F-m,201705071720
39716162,a-n-A-C-F-m,201705071725
39770009,a-n-A-C-F-m,201705071935
39714431,a-n-A-C-F-m,201705071725
39718302,a-n-A-C-F-m,201705071730
39777458,a-n-A-C-F,201705072150
39757089,a-n-A-C-F-m,201705071805
39714841,a-n-A-C-F-m,201705071725
39738620,a-n-A-C-F-m,201705071755
39661644,a-n-A-C-F-m,201705071640
39679310,a-n-A-C-F-m,201705071700
39723976,a-n-A-C-F-m,201705071740
39777468,a-n-A-C-F,201705072150
39781383,a-n-A-C-F,201705072345
39724942,a-n-A-C-F-m,201705071740
39744417,a-n-A-C-F-m,201705071800
39707250,a-n-A-C-F-m,201705071720
39767121,a-n-A-C-F,201705071900
39725073,a-n-A-C-F-m,201705071740
39725336,a-n-A-C-F-m,201705071745
39704838,a-n-A-C-F-m,201705071720
39711274,a-n-A-C-F-m,201705071725
39727296,a-n-A-C-F-m,201705071745
39747800,a-n-A-C-F-m,201705071800
39718079,a-n-A-C-F-m,201705071730
39657007,a-n-A-C-F-m,201705071635
39717551,a-n-A-C-F-m,201705071730
39710435,a-n-A-C-F-m,201705071725
39707068,a-n-A-C-F-m,201705071720
39757046,a-n-A-C-F-m,201705071805
39685663,a-n-A-C-F-m,201705071705
39777502,a-n-A-C-F,201705072150
39769904,a-n-A-C-F-m,201705071935
39738644,a-n-A-C-F-m,201705071755
39722832,a-n-A-C-F-m,201705071740
39777325,a-n-A-C-F-m,201705072145
39725546,a-n-A-C-F-m,201705071745
39760435,a-n-A-C-F-m,201705071805
39778141,a-n-A-C-F-m,201705072225
39716637,a-n-A-C-F-m,201705071730
39718268,a-n-A-C-F-m,201705071730
39683751,a-n-A-C-F-m,201705071700
39725161,a-n-A-C-F-m,201705071740
39698700,a-n-A-C-F-m,201705071715
39752272,a-n-A-C-F-m,201705071800
39778245,a-n-A-C-F,201705072225
39725052,a-n-A-C-F-m,201705071740
39768447,a-n-A-C-F-m,201705071910
39716998,a-n-A-C-F-m,201705071730
39715450,a-n-A-C-F-m,201705071725
39723488,a-n-A-C-F-m,201705071740
39708161,a-n-A-C-F-m,201705071720
39724055,a-n-A-C-F-m,201705071740
39676466,a-n-A-C-F-m,201705071655
39672633,a-n-A-C-F-m,201705071655
39721467,a-n-A-C-F-m,201705071735
39741377,a-n-A-C-F-m,201705071755
39707876,a-n-A-C-F-m,201705071720
39750802,a-n-A-C-F-m,201705071800
39726418,a-n-A-C-F-m,201705071745
39712571,a-n-A-C-F-m,201705071725
39703350,a-n-A-C-F-m,201705071715
39705748,a-n-A-C-F-m,201705071720
39705346,a-n-A-C-F-m,201705071720
39678766,a-n-A-C-F-m,201705071700
39678253,a-n-A-C-F-m,201705071700
39723382,a-n-A-C-F-m,201705071740
39723811,a-n-A-C-F-m,201705071740
39757861,a-n-A-C-F-m,201705071805
39697885,a-n-A-C-F-m,201705071715
39741193,a-n-A-C-F-m,201705071755
39704616,a-n-A-C-F-m,201705071720
39778179,a-n-A-C-F,201705072225
39698649,a-n-A-C-F-m,201705071715
39718988,a-n-A-C-F-m,201705071730
39680912,a-n-A-C-F-m,201705071700
39713680,a-n-A-C-F-m,201705071725
39724965,a-n-A-C-F-m,201705071740
39768585,a-n-A-C-F-m,201705071915
39726146,a-n-A-C-F-m,201705071745
39757037,a-n-A-C-F-m,201705071805
39770021,a-n-A-C-F-m,201705071935
39756976,a-n-A-C-F-m,201705071805
39717123,a-n-A-C-F-m,201705071730
39709473,a-n-A-C-F-m,201705071720
39673264,a-n-A-C-F-m,201705071655
39760222,a-n-A-C-F-m,201705071805
39726069,a-n-A-C-F-m,201705071745
39658685,a-n-A-C-F-m,201705071640
39755219,a-n-A-C-F-m,201705071800
39775554,a-n-A-C-F-m,201705072045
39745068,a-n-A-C-F-m,201705071800
39777286,a-n-A-C-F-m,201705072145
39678375,a-n-A-C-F-m,201705071700
39678334,a-n-A-C-F-m,201705071700
39778219,a-n-A-C-F-m,201705072225
39775526,a-n-A-C-F-m,201705072045
39769659,a-n-A-C-F-m,201705071935
39678853,a-n-A-C-F-m,201705071700
39777395,a-n-A-C-F,201705072150
39716371,a-n-A-C-F-m,201705071725
39756362,a-n-A-C-F-m,201705071805
39698080,a-n-A-C-F-m,201705071715
39743642,a-n-A-C-F-m,201705071800
39707084,a-n-A-C-F-m,201705071720
39726262,a-n-A-C-F-m,201705071745
39723218,a-n-A-C-F-m,201705071740
39705856,a-n-A-C-F-m,201705071720
39736941,a-n-A-C-F-m,201705071755
39741361,a-n-A-C-F-m,201705071755
39747386,a-n-A-C-F-m,201705071800
39778370,a-n-A-C-F,201705072230
39684689,a-n-A-C-F-m,201705071705
39745927,a-n-A-C-F-m,201705071800
39682790,a-n-A-C-F-m,201705071700
39761373,a-n-A-C-F-m,201705071805
39724872,a-n-A-C-F-m,201705071740
39768518,a-n-A-C-F-m,201705071910
39751434,a-n-A-C-F-m,201705071800
39727151,a-n-A-C-F-m,201705071745
39753643,a-n-A-C-F-m,201705071800
39682519,a-n-A-C-F-m,201705071700
39725012,a-n-A-C-F-m,201705071740
39709099,a-n-A-C-F-m,201705071720
39718225,a-n-A-C-F-m,201705071730
39671854,a-n-A-C-F-m,201705071655
39778359,a-n-A-C-F,201705072230
39674349,a-n-A-C-F-m,201705071655
39728392,a-n-A-C-F-m,201705071745
39778228,a-n-A-C-F,201705072225
39707011,a-n-A-C-F-m,201705071720
39757882,a-n-A-C-F-m,201705071805
39777309,a-n-A-C-F-m,201705072145
39682838,a-n-A-C-F-m,201705071700
39661794,a-n-A-C-F-m,201705071640
39759925,a-n-A-C-F-m,201705071805
39768469,a-n-A-C-F-m,201705071910
39722482,a-n-A-C-F-m,201705071740
39684281,a-n-A-C-F-m,201705071705
39757696,a-n-A-C-F-m,201705071805
39674793,a-n-A-C-F-m,201705071655
39718313,a-n-A-C-F-m,201705071730
39678516,a-n-A-C-F-m,201705071700
39678846,a-n-A-C-F-m,201705071700
39755910,a-n-A-C-F-m,201705071805
39778177,a-n-A-C-F-m,201705072225
39709104,a-n-A-C-F-m,201705071720
39677715,a-n-A-C-F-m,201705071655
39674075,a-n-A-C-F-m,201705071655
39738266,a-n-A-C-F-m,201705071755
39724591,a-n-A-C-F-m,201705071740
39711986,a-n-A-C-F-m,201705071725
39778326,a-n-A-C-F,201705072225
39727749,a-n-A-C-F-m,201705071745
39661578,a-n-A-C-F-m,201705071640
39682399,a-n-A-C-F-m,201705071700
39657020,a-n-A-C-F-m,201705071635
39685216,a-n-A-C-F-m,201705071705
39769886,a-n-A-C-F-m,201705071935
39675906,a-n-A-C-F-m,201705071655
39734903,a-n-A-C-F-m,201705071755
39708093,a-n-A-C-F-m,201705071720
39743404,a-n-A-C-F-m,201705071800
39657013,a-n-A-C-F-m,201705071635
39760204,a-n-A-C-F-m,201705071805
39768532,a-n-A-C-F-m,201705071910
39682626,a-n-A-C-F-m,201705071700
39713447,a-n-A-C-F-m,201705071725
39718819,a-n-A-C-F-m,201705071730
39718757,a-n-A-C-F-m,201705071730
39777550,a-n-A-C-F,201705072155
39674874,a-n-A-C-F-m,201705071655
39726636,a-n-A-C-F-m,201705071745
39707236,a-n-A-C-F-m,201705071720
39675831,a-n-A-C-F-m,201705071655
39777386,a-n-A-C-F,201705072150
39671552,a-n-A-C-F-m,201705071655
39711571,a-n-A-C-F-m,201705071725
39754676,a-n-A-C-F-m,201705071800
39704734,a-n-A-C-F-m,201705071720
39717120,a-n-A-C-F-m,201705071730
39705496,a-n-A-C-F-m,201705071720
39718856,a-n-A-C-F-m,201705071730
39706811,a-n-A-C-F-m,201705071720
39715073,a-n-A-C-F-m,201705071725
39678442,a-n-A-C-F-m,201705071700
39758396,a-n-A-C-F-m,201705071805
39757520,a-n-A-C-F-m,201705071805
39676373,a-n-A-C-F-m,201705071655
39715808,a-n-A-C-F-m,201705071725
39712525,a-n-A-C-F-m,201705071725
39770020,a-n-A-C-F-m,201705071935
39766493,a-n-A-C-F,201705071850
39723698,a-n-A-C-F-m,201705071740
39775746,a-n-A-C-F-m,201705072045
39676388,a-n-A-C-F-m,201705071655
39726279,a-n-A-C-F-m,201705071745
39716088,a-n-A-C-F-m,201705071725
39708993,a-n-A-C-F-m,201705071720
39757792,a-n-A-C-F-m,201705071805
39700142,a-n-A-C-F-m,201705071715
39777377,a-n-A-C-F,201705072150
39721957,a-n-A-C-F-m,201705071735
39754005,a-n-A-C-F-m,201705071800
39726837,a-n-A-C-F-m,201705071745
39716030,a-n-A-C-F-m,201705071725
39724420,a-n-A-C-F-m,201705071740
39782070,a-n-A-C-F,201705080020
39679914,a-n-A-C-F-m,201705071700
39700602,a-n-A-C-F-m,201705071715
39717028,a-n-A-C-F-m,201705071730
39758967,a-n-A-C-F-m,201705071805
39721470,a-n-A-C-F-m,201705071735
39736128,a-n-A-C-F-m,201705071755
39722443,a-n-A-C-F-m,201705071740
39722317,a-n-A-C-F-m,201705071735
39675344,a-n-A-C-F-m,201705071655
39708223,a-n-A-C-F-m,201705071720
39656936,a-n-A-C-F-m,201705071635
39760192,a-n-A-C-F-m,201705071805
39677607,a-n-A-C-F-m,201705071655
39739346,a-n-A-C-F-m,201705071755
39723511,a-n-A-C-F-m,201705071740
39722355,a-n-A-C-F-m,201705071740
39723071,a-n-A-C-F-m,201705071740
39778341,a-n-A-C-F,201705072230
39724609,a-n-A-C-F-m,201705071740
39714722,a-n-A-C-F-m,201705071725
39778162,a-n-A-C-F-m,201705072225
39671473,a-n-A-C-F-m,201705071655
39678448,a-n-A-C-F-m,201705071700
39715711,a-n-A-C-F-m,201705071725
39679953,a-n-A-C-F-m,201705071700
39721724,a-n-A-C-F-m,201705071735
39661287,a-n-A-C-F-m,201705071640
39682612,a-n-A-C-F-m,201705071700
39715031,a-n-A-C-F-m,201705071725
39708306,a-n-A-C-F-m,201705071720
39707339,a-n-A-C-F-m,201705071720
39778381,a-n-A-C-F,201705072230
39718918,a-n-A-C-F-m,201705071730
39676874,a-n-A-C-F-m,201705071655
39708046,a-n-A-C-F-m,201705071720
39685867,a-n-A-C-F-m,201705071705
39719413,a-n-A-C-F-m,201705071730
39707927,a-n-A-C-F-m,201705071720
39760764,a-n-A-C-F-m,201705071805
39676925,a-n-A-C-F-m,201705071655
39708339,a-n-A-C-F-m,201705071720
39683402,a-n-A-C-F-m,201705071700
39701980,a-n-A-C-F-m,201705071715
39674810,a-n-A-C-F-m,201705071655
39715203,a-n-A-C-F-m,201705071725
39705861,a-n-A-C-F-m,201705071720
39785236,a-n-A-C-F-m,201705080630
39755958,a-n-A-C-F-m,201705071805
39749618,a-n-A-C-F-m,201705071800
39781419,a-n-A-C-F,201705072345
39759471,a-n-A-C-F-m,201705071805
39717600,a-n-A-C-F-m,201705071730
39744001,a-n-A-C-F-m,201705071800
39679105,a-n-A-C-F-m,201705071700
39769987,a-n-A-C-F-m,201705071935
39724833,a-n-A-C-F-m,201705071740
39777328,a-n-A-C-F-m,201705072145
39777368,a-n-A-C-F,201705072150
39722147,a-n-A-C-F-m,201705071735
39682070,a-n-A-C-F-m,201705071700
39768092,a-n-A-C-F-m,201705071910
39782151,a-n-A-C-F,201705080020
39724843,a-n-A-C-F-m,201705071740
39702418,a-n-A-C-F-m,201705071715
39677730,a-n-A-C-F-m,201705071655
39715281,a-n-A-C-F-m,201705071725
39778191,a-n-A-C-F,201705072225
39760282,a-n-A-C-F-m,201705071805
39675041,a-n-A-C-F-m,201705071655
39700745,a-n-A-C-F-m,201705071715
39766361,a-n-A-C-F,201705071850
39684148,a-n-A-C-F-m,201705071705
39704476,a-n-A-C-F-m,201705071720
39704441,a-n-A-C-F-m,201705071720
39746633,a-n-A-C-F-m,201705071800
39775643,a-n-A-C-F-m,201705072045
39725850,a-n-A-C-F-m,201705071745
39726336,a-n-A-C-F-m,201705071745
39710150,a-n-A-C-F-m,201705071720
39745181,a-n-A-C-F-m,201705071800
39708576,a-n-A-C-F-m,201705071720
39760350,a-n-A-C-F-m,201705071805
39719205,a-n-A-C-F-m,201705071730
39709359,a-n-A-C-F-m,201705071720
39769924,a-n-A-C-F-m,201705071935
39709193,a-n-A-C-F-m,201705071720
39757524,a-n-A-C-F-m,201705071805
39680631,a-n-A-C-F-m,201705071700
39757207,a-n-A-C-F-m,201705071805
39721380,a-n-A-C-F-m,201705071735
39775429,a-n-A-C-F-m,201705072040
39777229,a-n-A-C-F-m,201705072140
39701508,a-n-A-C-F-m,201705071715
39698853,a-n-A-C-F-m,201705071715
39727168,a-n-A-C-F-m,201705071745
39700874,a-n-A-C-F-m,201705071715
39726695,a-n-A-C-F-m,201705071745
39657250,a-n-A-C-F-m,201705071635
39703609,a-n-A-C-F-m,201705071720
39753749,a-n-A-C-F-m,201705071800
39682344,a-n-A-C-F-m,201705071700
39658316,a-n-A-C-F-m,201705071635
39726588,a-n-A-C-F-m,201705071745
39704738,a-n-A-C-F-m,201705071720
39778313,a-n-A-C-F,201705072225
39769851,a-n-A-C-F-m,201705071935
39754547,a-n-A-C-F-m,201705071800
39735548,a-n-A-C-F-m,201705071755
39704536,a-n-A-C-F-m,201705071720
39723573,a-n-A-C-F-m,201705071740
39696617,a-n-A-C-F-m,201705071710
39703927,a-n-A-C-F-m,201705071720
39678313,a-n-A-C-F-m,201705071700
39725031,a-n-A-C-F-m,201705071740
39777498,a-n-A-C-F,201705072150
39744123,a-n-A-C-F-m,201705071800
39708618,a-n-A-C-F-m,201705071720
39708262,a-n-A-C-F-m,201705071720
39722180,a-n-A-C-F-m,201705071735
39678369,a-n-A-C-F-m,201705071700
39725576,a-n-A-C-F-m,201705071745
39709097,a-n-A-C-F-m,201705071720
39718441,a-n-A-C-F-m,201705071730
39735544,a-n-A-C-F-m,201705071755
39711378,a-n-A-C-F-m,201705071725
39723750,a-n-A-C-F-m,201705071740
39836565,a-n-A-C-F,201705080910
39713398,a-n-A-C-F-m,201705071725
39777305,a-n-A-C-F-m,201705072145
39775621,a-n-A-C-F-m,201705072045
39726965,a-n-A-C-F-m,201705071745
39722843,a-n-A-C-F-m,201705071740
39777510,a-n-A-C-F,201705072150
39661645,a-n-A-C-F-m,201705071640
39727243,a-n-A-C-F-m,201705071745
39701893,a-n-A-C-F-m,201705071715
39675471,a-n-A-C-F-m,201705071655
39679177,a-n-A-C-F-m,201705071700
39781516,a-n-A-C-F,201705072345
39701471,a-n-A-C-F-m,201705071715
39775587,a-n-A-C-F-m,201705072045
39726421,a-n-A-C-F-m,201705071745
39706756,a-n-A-C-F-m,201705071720
39682475,a-n-A-C-F-m,201705071700
39683892,a-n-A-C-F-m,201705071705
39719034,a-n-A-C-F-m,201705071730
39718232,a-n-A-C-F-m,201705071730
39702064,a-n-A-C-F-m,201705071715
39778114,a-n-A-C-F-m,201705072225
39724358,a-n-A-C-F-m,201705071740
39722318,a-n-A-C-F-m,201705071735
39742649,a-n-A-C-F-m,201705071755
39714873,a-n-A-C-F-m,201705071725
39740449,a-n-A-C-F-m,201705071755
39740529,a-n-A-C-F-m,201705071755
39753936,a-n-A-C-F-m,201705071800
39715982,a-n-A-C-F-m,201705071725
39701182,a-n-A-C-F-m,201705071715
39680592,a-n-A-C-F-m,201705071700
39671548,a-n-A-C-F-m,201705071655
39722237,a-n-A-C-F-m,201705071735
39681251,a-n-A-C-F-m,201705071700
39778152,a-n-A-C-F-m,201705072225
39757378,a-n-A-C-F-m,201705071805
39724413,a-n-A-C-F-m,201705071740
39778216,a-n-A-C-F,201705072225
39755972,a-n-A-C-F-m,201705071805
39680899,a-n-A-C-F-m,201705071700
39721961,a-n-A-C-F-m,201705071735
39714781,a-n-A-C-F-m,201705071725
39714721,a-n-A-C-F-m,201705071725
39716336,a-n-A-C-F-m,201705071725
39673399,a-n-A-C-F-m,201705071655
39769685,a-n-A-C-F-m,201705071935
39747491,a-n-A-C-F-m,201705071800
39676547,a-n-A-C-F-m,201705071655
39682799,a-n-A-C-F-m,201705071700
39753863,a-n-A-C-F-m,201705071800
39712771,a-n-A-C-F-m,201705071725
39721808,a-n-A-C-F-m,201705071735
39777465,a-n-A-C-F,201705072150
39715905,a-n-A-C-F-m,201705071725
39766404,a-n-A-C-F,201705071850
39705015,a-n-A-C-F-m,201705071720
39726329,a-n-A-C-F-m,201705071745
39685005,a-n-A-C-F-m,201705071705
39678227,a-n-A-C-F-m,201705071700
39676964,a-n-A-C-F-m,201705071655
39724026,a-n-A-C-F-m,201705071740
39704400,a-n-A-C-F-m,201705071720
39683593,a-n-A-C-F-m,201705071700
39677401,a-n-A-C-F-m,201705071655
39768263,a-n-A-C-F-m,201705071910
39710013,a-n-A-C-F-m,201705071720
