id,source_id,cot_type,how
39703081,2048,a-n-A-C-F-m,m-g
39676919,1943,a-n-A-C-F-m,m-g
39767508,1813,a-n-A-C-F,m-g
39722041,1958,a-n-A-C-F,m-g
39786376,1798,a-n-A-C-F-m,m-g
39732377,2211,a-n-A-C-F-m,m-g
39709355,1903,a-n-A-C-F-m,m-g
39678684,1943,a-n-A-C-F-m,m-g
39773869,1916,a-n-A-C-F-m,m-g
39727200,1819,a-n-A-C-F-m,m-g
39722767,2021,a-n-A-C-F-m,m-g
39711831,1795,a-n-A-C-F-m,m-g
39726172,1944,a-n-A-C-F-m,m-g
39798204,2226,a-n-A-C-F-m,m-g
39768483,1821,a-n-A-C-F-m,m-g
39690099,2107,a-n-A-C-F-m,m-g
39795562,2226,a-n-A-C-F-m,m-g
39764416,2165,a-n-A-C-F,m-g
39758886,1959,a-n-A-C-F-m,m-g
39705541,1795,a-n-A-C-F-m,m-g
39779317,2230,a-n-A-C-F-m,m-g
39771159,2050,a-n-A-C-F-m,m-g
39719737,2167,a-n-A-C-F-m,m-g
39703745,2217,a-n-A-C-F-m,m-g
39666470,1964,a-n-A-C-F-m,m-g
39715073,1948,a-n-A-C-F-m,m-g
39707728,1948,a-n-A-C-F-m,m-g
39781674,1854,a-n-A-C-F-m,m-g
39785401,2185,a-n-A-C-F-m,m-g
39773685,1916,a-n-A-C-F-m,m-g
39779629,1865,a-n-A-C-F,m-g
39667505,1946,a-n-A-C-F-m,m-g
39674746,2184,a-n-A-C-F-m,m-g
39794117,2226,a-n-A-C-F-m,m-g
39774317,1848,a-n-A-C-F-m,m-g
39754037,2186,a-n-A-C-F-m,m-g
39722786,1861,a-n-A-C-F-m,m-g
39703001,2218,a-n-A-C-F-m,m-g
39694906,1811,a-n-A-C-F-m,m-g
39675024,1943,a-n-A-C-F-m,m-g
39659078,2156,a-n-A-C-F-m,m-g
39696157,1811,a-n-A-C-F-m,m-g
39761887,1959,a-n-A-C-F-m,m-g
39725079,1861,a-n-A-C-F-m,m-g
39743298,1880,a-n-A-C-F-m,m-g
39708427,2118,a-n-A-C-F-m,m-g
39665237,1964,a-n-A-C-F-m,m-g
39793082,2178,a-n-A-C-F-m,m-g
39659542,2199,a-n-A-C-F-m,m-g
39715896,1948,a-n-A-C-F-m,m-g
39678339,1943,a-n-A-C-F-m,m-g
39774297,1848,a-n-A-C-F-m,m-g
39716292,1795,a-n-A-C-F-m,m-g
39667401,1878,a-n-A-C-F-m,m-g
39707466,2048,a-n-A-C-F-m,m-g
39660877,1799,a-n-A-C-F-m,m-g
39762561,2009,a-n-A-C-F-m,m-g
39719611,2021,a-n-A-C-F-m,m-g
39682185,2103,a-n-A-C-F-m,m-g
39730377,2219,a-n-A-C-F-m,m-g
39673083,2046,a-n-A-C-F-m,m-g
39724389,1879,a-n-A-C-F-m,m-g
39724391,2021,a-n-A-C-F-m,m-g
39763273,1959,a-n-A-C-F-m,m-g
39793122,1915,a-n-A-C-F-m,m-g
39767371,2152,a-n-A-C-F,m-g
39742790,1978,a-n-A-C-F-m,m-g
39721462,2021,a-n-A-C-F-m,m-g
39745922,2220,a-n-A-C-F-m,m-g
39733923,2219,a-n-A-C-F-m,m-g
39661373,2135,a-n-A-C-F-m,m-g
39723027,2172,a-n-A-C-F,m-g
39690291,1965,a-n-A-C-F-m,m-g
39713521,1948,a-n-A-C-F-m,m-g
39755282,2189,a-n-A-C-F-m,m-g
39731139,1978,a-n-A-C-F-m,m-g
39717270,1903,a-n-A-C-F-m,m-g
39780857,1952,a-n-A-C-F-m,m-g
39773360,1831,a-n-A-C-F,m-g
39720811,2021,a-n-A-C-F-m,m-g
39736151,1819,a-n-A-C-F-m,m-g
39727617,1949,a-n-A-C-F-m,m-g
39667324,2033,a-n-A-C-F-m,m-g
39772295,1796,a-n-A-C-F-m,m-g
39773550,1831,a-n-A-C-F,m-g
39709901,2169,a-n-A-C-F-m,m-g
39722023,1879,a-n-A-C-F-m,m-g
39765674,1933,a-n-A-C-F,m-g
39763657,2094,a-n-A-C-F-m,m-g
39784575,1974,a-n-A-C-F-m,m-g
39672189,2064,a-n-A-C-F-m,m-g
39736221,2211,a-n-A-C-F-m,m-g
39659728,1868,a-n-A-C-F-m,m-g
39752534,1896,a-n-A-C-F-m,m-g
39716749,2012,a-n-A-C-F-m,m-g
39683352,1943,a-n-A-C-F-m,m-g
39731612,2211,a-n-A-C-F-m,m-g
39800859,2231,a-n-A-C-F-m,m-g
39756941,1959,a-n-A-C-F-m,m-g
39686439,2107,a-n-A-C-F-m,m-g
39708391,2112,a-n-A-C-F-m,m-g
39795973,2142,a-n-A-C-F-m,m-g
39670798,1946,a-n-A-C-F-m,m-g
39708636,2092,a-n-A-C-F-m,m-g
39697153,2151,a-n-A-C-F-m,m-g
39682657,2073,a-n-A-C-F-m,m-g
39689701,2103,a-n-A-C-F-m,m-g
39734923,1847,a-n-A-C-F-m,m-g
39700875,2177,a-n-A-C-F-m,m-g
39687167,2129,a-n-A-C-F-m,m-g
39660323,2170,a-n-A-C-F,m-g
39792786,1915,a-n-A-C-F-m,m-g
39792985,1915,a-n-A-C-F-m,m-g
39676555,2184,a-n-A-C-F-m,m-g
39791246,1970,a-n-A-C-F-m,m-g
39764408,1913,a-n-A-C-F-m,m-g
39708384,2037,a-n-A-C-F-m,m-g
39778910,1977,a-n-A-C-F,m-g
39762146,2009,a-n-A-C-F-m,m-g
39758800,1945,a-n-A-C-F-m,m-g
39686688,1851,a-n-A-C-F-m,m-g
39701739,1842,a-n-A-C-F-m,m-g
39778407,2213,a-n-A-C-F,m-g
39716685,2118,a-n-A-C-F-m,m-g
39689969,2151,a-n-A-C-F-m,m-g
39769802,1951,a-n-A-C-F-m,m-g
39663847,2033,a-n-A-C-F-m,m-g
39726889,1843,a-n-A-C-F-m,m-g
39675471,1882,a-n-A-C-F-m,m-g
39769160,2206,a-n-A-C-F-m,m-g
39685640,1851,a-n-A-C-F-m,m-g
39681719,1851,a-n-A-C-F-m,m-g
39795954,2226,a-n-A-C-F-m,m-g
39764444,2049,a-n-A-C-F,m-g
39703619,1795,a-n-A-C-F-m,m-g
39746789,1895,a-n-A-C-F,m-g
39761025,2000,a-n-A-C-F-m,m-g
39691687,2073,a-n-A-C-F-m,m-g
39767506,2200,a-n-A-C-F-m,m-g
39797895,2024,a-n-A-C-F-m,m-g
39662158,2199,a-n-A-C-F-m,m-g
39784183,2101,a-n-A-C-F-m,m-g
39771412,1928,a-n-A-C-F,m-g
39766125,2159,a-n-A-C-F-m,m-g
39712624,1903,a-n-A-C-F-m,m-g
39774692,2063,a-n-A-C-F-m,m-g
39720575,2196,a-n-A-C-F-m,m-g
39703895,2217,a-n-A-C-F-m,m-g
39725387,1861,a-n-A-C-F-m,m-g
39713380,2145,a-n-A-C-F-m,m-g
39666048,2005,a-n-A-C-F-m,m-g
39759245,1959,a-n-A-C-F-m,m-g
39682672,1882,a-n-A-C-F-m,m-g
39784962,2137,a-n-A-C-F-m,m-g
39671677,2064,a-n-A-C-F-m,m-g
39681423,1943,a-n-A-C-F-m,m-g
39735339,1978,a-n-A-C-F-m,m-g
39716365,2058,a-n-A-C-F-m,m-g
39720647,1966,a-n-A-C-F-m,m-g
39696337,1965,a-n-A-C-F-m,m-g
39763580,1945,a-n-A-C-F-m,m-g
39664436,2005,a-n-A-C-F-m,m-g
39668763,2033,a-n-A-C-F-m,m-g
39722367,1944,a-n-A-C-F-m,m-g
39671102,1946,a-n-A-C-F-m,m-g
39693674,2016,a-n-A-C-F-m,m-g
39772535,2039,a-n-A-C-F,m-g
39683313,1851,a-n-A-C-F-m,m-g
39671609,1882,a-n-A-C-F-m,m-g
39659147,2199,a-n-A-C-F-m,m-g
39663746,2033,a-n-A-C-F-m,m-g
39658724,2212,a-n-A-C-F-m,m-g
39781542,2051,a-n-A-C-F,m-g
39706755,2145,a-n-A-C-F-m,m-g
39782315,2155,a-n-A-C-F-m,m-g
39805096,2226,a-n-A-C-F-m,m-g
39787163,2218,a-n-A-C-F-m,m-g
39776361,2223,a-n-A-C-F-m,m-g
39781615,1854,a-n-A-C-F-m,m-g
39772306,2014,a-n-A-C-F-m,m-g
39725924,1944,a-n-A-C-F-m,m-g
39674624,2184,a-n-A-C-F-m,m-g
39723570,1861,a-n-A-C-F-m,m-g
39659971,1799,a-n-A-C-F-m,m-g
39720652,1966,a-n-A-C-F-m,m-g
39721610,2021,a-n-A-C-F-m,m-g
39733947,2219,a-n-A-C-F-m,m-g
39708850,1795,a-n-A-C-F-m,m-g
39715083,1795,a-n-A-C-F-m,m-g
39755018,2111,a-n-A-C-F-m,m-g
39787495,1990,a-n-A-C-F-m,m-g
39658936,1830,a-n-A-C-F-m,m-g
39787253,2093,a-n-A-C-F-m,m-g
39675465,2064,a-n-A-C-F-m,m-g
39721820,2171,a-n-A-C-F-m,m-g
39764725,2160,a-n-A-C-F,m-g
39684689,1882,a-n-A-C-F-m,m-g
39698192,1811,a-n-A-C-F-m,m-g
39748099,2189,a-n-A-C-F-m,m-g
39663728,2005,a-n-A-C-F-m,m-g
39735675,1819,a-n-A-C-F-m,m-g
39660780,1830,a-n-A-C-F-m,m-g
39678771,2046,a-n-A-C-F-m,m-g
39686972,2103,a-n-A-C-F-m,m-g
39726835,1819,a-n-A-C-F-m,m-g
39720226,1998,a-n-A-C-F-m,m-g
39770495,2106,a-n-A-C-F-m,m-g
39773545,1916,a-n-A-C-F-m,m-g
39785904,2221,a-n-A-C-F-m,m-g
39727783,2219,a-n-A-C-F-m,m-g
39722994,2021,a-n-A-C-F-m,m-g
39668827,2005,a-n-A-C-F-m,m-g
39699434,2151,a-n-A-C-F-m,m-g
39794275,1971,a-n-A-C-F-m,m-g
39795339,1971,a-n-A-C-F-m,m-g
39755019,1894,a-n-A-C-F-m,m-g
39735033,1847,a-n-A-C-F-m,m-g
39788076,2045,a-n-A-C-F-m,m-g
39754847,2000,a-n-A-C-F-m,m-g
39727155,1883,a-n-A-C-F-m,m-g
39675649,1943,a-n-A-C-F-m,m-g
39665948,2208,a-n-A-C-F-m,m-g
39794664,1851,a-n-A-C-F-m,m-g
39681179,2053,a-n-A-C-F-m,m-g
39786867,1917,a-n-A-C-F-s,m-g
39727044,1879,a-n-A-C-F-m,m-g
39771536,1928,a-n-A-C-F,m-g
39688139,2187,a-n-A-C-F-m,m-g
39767643,1920,a-n-A-C-F,m-g
39689301,2103,a-n-A-C-F-m,m-g
39787456,1990,a-n-A-C-F-m,m-g
39781403,2051,a-n-A-C-F,m-g
39709694,1795,a-n-A-C-F-m,m-g
39685168,1943,a-n-A-C-F-m,m-g
39695938,2037,a-n-A-C-F-m,m-g
39799376,2102,a-n-A-C-F-m,m-g
39724760,1909,a-n-A-C-F-m,m-g
39800495,2142,a-n-A-C-F-m,m-g
39721257,2021,a-n-A-C-F-m,m-g
39659533,2199,a-n-A-C-F-m,m-g
39755270,2094,a-n-A-C-F-m,m-g
39729815,2211,a-n-A-C-F-m,m-g
39762607,1945,a-n-A-C-F-m,m-g
39765979,1846,a-n-A-C-F-m,m-g
39745545,1880,a-n-A-C-F-m,m-g
39669725,1964,a-n-A-C-F-m,m-g
39734973,1847,a-n-A-C-F-m,m-g
39722924,1944,a-n-A-C-F-m,m-g
39794703,2226,a-n-A-C-F-m,m-g
39720801,2021,a-n-A-C-F-m,m-g
39791074,1810,a-n-A-C-F-s,m-g
39789325,2229,a-n-A-C-F-m,m-g
39659469,2135,a-n-A-C-F-m,m-g
39715918,2145,a-n-A-C-F-m,m-g
39786882,1917,a-n-A-C-F-s,m-g
39799087,2102,a-n-A-C-F-m,m-g
39767597,2200,a-n-A-C-F-m,m-g
39762994,2094,a-n-A-C-F-m,m-g
39806900,2142,a-n-A-C-F-m,m-g
39733649,1847,a-n-A-C-F-m,m-g
39735249,1978,a-n-A-C-F-m,m-g
39726813,1819,a-n-A-C-F-m,m-g
39791479,1970,a-n-A-C-F-m,m-g
39687910,1965,a-n-A-C-F-m,m-g
39760488,2220,a-n-A-C-F-m,m-g
39679898,2187,a-n-A-C-F-m,m-g
39689818,2103,a-n-A-C-F-m,m-g
39784339,1999,a-n-A-C-F-m,m-g
39711016,2118,a-n-A-C-F-m,m-g
39767972,2061,a-n-A-C-F-m,m-g
39693940,1811,a-n-A-C-F-m,m-g
39789027,2229,a-n-A-C-F-m,m-g
39732013,1819,a-n-A-C-F-m,m-g
39725675,1944,a-n-A-C-F-m,m-g
39767233,1863,a-n-A-C-F-m,m-g
39755254,1945,a-n-A-C-F-m,m-g
39798241,2231,a-n-A-C-F-m,m-g
39711363,2169,a-n-A-C-F-m,m-g
39666008,2005,a-n-A-C-F-m,m-g
39685497,2073,a-n-A-C-F-m,m-g
39722891,1944,a-n-A-C-F-m,m-g
39765727,1933,a-n-A-C-F,m-g
39734575,2221,a-n-A-C-F-m,m-g
39708274,2112,a-n-A-C-F-m,m-g
39707291,2217,a-n-A-C-F-m,m-g
39680802,2184,a-n-A-C-F-m,m-g
39723615,1861,a-n-A-C-F-m,m-g
39777095,2114,a-n-A-C-F,m-g
39663346,2033,a-n-A-C-F-m,m-g
39771724,2056,a-n-A-C-F-m,m-g
39778612,1802,a-n-A-C-F,m-g
39707544,2217,a-n-A-C-F-m,m-g
39696385,1811,a-n-A-C-F-m,m-g
39776650,2030,a-n-A-C-F-m,m-g
39781338,2191,a-n-A-C-F-m,m-g
39795230,1820,a-n-A-C-F-m,m-g
39720774,2021,a-n-A-C-F-m,m-g
39716359,1966,a-n-A-C-F-m,m-g
39793314,2142,a-n-A-C-F-m,m-g
39779173,2230,a-n-A-C-F-m,m-g
39767704,2200,a-n-A-C-F-m,m-g
39739072,1896,a-n-A-C-F-m,m-g
39720466,1998,a-n-A-C-F-m,m-g
39703435,1842,a-n-A-C-F-m,m-g
39726246,1969,a-n-A-C-F-m,m-g
39716098,2058,a-n-A-C-F-m,m-g
39683147,1851,a-n-A-C-F-m,m-g
39744959,1894,a-n-A-C-F-m,m-g
39757039,2000,a-n-A-C-F-m,m-g
39716882,2012,a-n-A-C-F-m,m-g
39755177,1945,a-n-A-C-F-m,m-g
39777359,2194,a-n-A-C-F,m-g
39711008,1948,a-n-A-C-F-m,m-g
39709001,2145,a-n-A-C-F-m,m-g
39752299,1896,a-n-A-C-F-m,m-g
39709072,1795,a-n-A-C-F-m,m-g
39732745,1819,a-n-A-C-F-m,m-g
39781444,2191,a-n-A-C-F-m,m-g
39768870,2206,a-n-A-C-F-m,m-g
39682914,1943,a-n-A-C-F-m,m-g
39661950,2110,a-n-A-C-F-m,m-g
39727274,1898,a-n-A-C-F-m,m-g
39775169,2063,a-n-A-C-F-m,m-g
39754327,1945,a-n-A-C-F-m,m-g
39760130,2000,a-n-A-C-F-m,m-g
39667094,1964,a-n-A-C-F-m,m-g
39785814,2221,a-n-A-C-F-m,m-g
39758712,1945,a-n-A-C-F-m,m-g
39699508,1842,a-n-A-C-F-m,m-g
39679784,2124,a-n-A-C-F-m,m-g
39763786,1814,a-n-A-C-F,m-g
39792949,1971,a-n-A-C-F-m,m-g
39719956,1991,a-n-A-C-F-m,m-g
39801519,1824,a-n-A-C-F-m,m-g
39693345,1836,a-n-A-C-F-m,m-g
39805223,2028,a-n-A-C-F-m,m-g
39793173,1915,a-n-A-C-F-m,m-g
39750689,2189,a-n-A-C-F-m,m-g
39721368,1879,a-n-A-C-F-m,m-g
39762122,2094,a-n-A-C-F-m,m-g
39763798,2148,a-n-A-C-F,m-g
39787405,2093,a-n-A-C-F-m,m-g
39736380,1978,a-n-A-C-F-m,m-g
39771155,2196,a-n-A-C-F-m,m-g
39661005,1799,a-n-A-C-F-m,m-g
39792451,2062,a-n-A-C-F-m,m-g
39771095,2173,a-n-A-C-F-m,m-g
39734293,1819,a-n-A-C-F-m,m-g
39709649,2217,a-n-A-C-F-m,m-g
39781712,2215,a-n-A-C-F-m,m-g
39713397,1948,a-n-A-C-F-m,m-g
39734063,1847,a-n-A-C-F-m,m-g
39791448,1970,a-n-A-C-F-m,m-g
39789555,2140,a-n-A-C-F,m-g
39757208,2009,a-n-A-C-F-m,m-g
39699921,1988,a-n-A-C-F-m,m-g
39784874,2137,a-n-A-C-F-m,m-g
39714245,2058,a-n-A-C-F-m,m-g
39765383,1967,a-n-A-C-F-m,m-g
39769766,1930,a-n-A-C-F-m,m-g
39697657,2016,a-n-A-C-F-m,m-g
39755313,2094,a-n-A-C-F-m,m-g
39765847,1916,a-n-A-C-F-m,m-g
39775027,2121,a-n-A-C-F-m,m-g
39691777,2073,a-n-A-C-F-m,m-g
39704497,2217,a-n-A-C-F-m,m-g
39762063,1959,a-n-A-C-F-m,m-g
39778874,2148,a-n-A-C-F,m-g
39723515,1861,a-n-A-C-F-m,m-g
39692591,2151,a-n-A-C-F-m,m-g
39767411,1863,a-n-A-C-F-m,m-g
39719323,2125,a-n-A-C-F-m,m-g
39702918,2112,a-n-A-C-F-m,m-g
39681939,2184,a-n-A-C-F-m,m-g
39707202,2112,a-n-A-C-F-m,m-g
39759092,2009,a-n-A-C-F-m,m-g
39772600,2190,a-n-A-C-F-m,m-g
39667472,2005,a-n-A-C-F-m,m-g
39734176,1819,a-n-A-C-F-m,m-g
39721879,1944,a-n-A-C-F-m,m-g
39668007,1964,a-n-A-C-F-m,m-g
39794201,1851,a-n-A-C-F-m,m-g
39672746,1946,a-n-A-C-F-m,m-g
39758980,1945,a-n-A-C-F-m,m-g
39777493,2207,a-n-A-C-F,m-g
39776437,1929,a-n-A-C-F,m-g
39728638,1909,a-n-A-C-F-m,m-g
39684196,1851,a-n-A-C-F-m,m-g
39659929,2170,a-n-A-C-F,m-g
39780226,2060,a-n-A-C-F,m-g
39759987,2009,a-n-A-C-F-m,m-g
39662258,1975,a-n-A-C-F-m,m-g
39693183,2073,a-n-A-C-F-m,m-g
39710709,1795,a-n-A-C-F-m,m-g
39732986,1847,a-n-A-C-F-m,m-g
39770256,1951,a-n-A-C-F-m,m-g
39774880,2055,a-n-A-C-F-m,m-g
39704027,2037,a-n-A-C-F-m,m-g
39725134,1944,a-n-A-C-F-m,m-g
39739721,2220,a-n-A-C-F-m,m-g
39763164,2228,a-n-A-C-F-m,m-g
39694923,1836,a-n-A-C-F-m,m-g
39767605,1837,a-n-A-C-F,m-g
39714997,2217,a-n-A-C-F-m,m-g
39669694,1964,a-n-A-C-F-m,m-g
39799369,2142,a-n-A-C-F-m,m-g
39663659,2208,a-n-A-C-F-m,m-g
39807919,2178,a-n-A-C-F-m,m-g
39774543,2121,a-n-A-C-F-m,m-g
39692016,2151,a-n-A-C-F-m,m-g
39788667,1886,a-n-A-C-F-m,m-g
39739173,2220,a-n-A-C-F-m,m-g
39659914,1830,a-n-A-C-F-m,m-g
39755324,2186,a-n-A-C-F-m,m-g
39735254,1847,a-n-A-C-F-m,m-g
39704504,1842,a-n-A-C-F-m,m-g
39700147,1988,a-n-A-C-F-m,m-g
39682874,1943,a-n-A-C-F-m,m-g
39685158,1851,a-n-A-C-F-m,m-g
39768045,2061,a-n-A-C-F-m,m-g
39684030,2053,a-n-A-C-F-m,m-g
39771099,2050,a-n-A-C-F-m,m-g
39787037,2218,a-n-A-C-F-m,m-g
39767763,1801,a-n-A-C-F,m-g
39789600,2140,a-n-A-C-F,m-g
39661881,1799,a-n-A-C-F-m,m-g
39780965,1800,a-n-A-C-F,m-g
39725930,1861,a-n-A-C-F-m,m-g
39782355,2081,a-n-A-C-F,m-g
39735223,2219,a-n-A-C-F-m,m-g
39766494,2051,a-n-A-C-F,m-g
39776478,2079,a-n-A-C-F,m-g
39724937,1879,a-n-A-C-F-m,m-g
39664274,2208,a-n-A-C-F-m,m-g
39777628,2146,a-n-A-C-F-m,m-g
39704219,1795,a-n-A-C-F-m,m-g
39775213,1900,a-n-A-C-F,m-g
39704488,2217,a-n-A-C-F-m,m-g
39739961,1847,a-n-A-C-F-m,m-g
39705031,2037,a-n-A-C-F-m,m-g
39774493,2063,a-n-A-C-F-m,m-g
39693997,2151,a-n-A-C-F-m,m-g
39735018,2219,a-n-A-C-F-m,m-g
39766606,1924,a-n-A-C-F-m,m-g
39684225,1811,a-n-A-C-F-m,m-g
39700217,1842,a-n-A-C-F-m,m-g
39708276,2037,a-n-A-C-F-m,m-g
39708230,2112,a-n-A-C-F-m,m-g
39680377,1943,a-n-A-C-F-m,m-g
39681531,1943,a-n-A-C-F-m,m-g
39760082,1945,a-n-A-C-F-m,m-g
39802924,2078,a-n-A-C-F-m,m-g
39728913,1883,a-n-A-C-F-m,m-g
39792882,1851,a-n-A-C-F-m,m-g
39729173,1909,a-n-A-C-F-m,m-g
39796657,2178,a-n-A-C-F-m,m-g
39725707,1861,a-n-A-C-F-m,m-g
39788146,1855,a-n-A-C-F,m-g
39776645,2030,a-n-A-C-F-m,m-g
39683802,1811,a-n-A-C-F-m,m-g
39694652,1842,a-n-A-C-F-m,m-g
39680268,2046,a-n-A-C-F-m,m-g
39659494,1830,a-n-A-C-F-m,m-g
39728851,1883,a-n-A-C-F-m,m-g
39789115,2088,a-n-A-C-F,m-g
39662942,2208,a-n-A-C-F-m,m-g
39780481,1885,a-n-A-C-F-m,m-g
39734020,1819,a-n-A-C-F-m,m-g
39790661,1818,a-n-A-C-F-m,m-g
39776608,2197,a-n-A-C-F-m,m-g
39781386,2191,a-n-A-C-F-m,m-g
39719511,1966,a-n-A-C-F-m,m-g
39762342,2094,a-n-A-C-F-m,m-g
39764291,1913,a-n-A-C-F-m,m-g
39681551,1851,a-n-A-C-F-m,m-g
39722711,1879,a-n-A-C-F-m,m-g
39783116,1797,a-n-A-C-F,m-g
39679899,1943,a-n-A-C-F-m,m-g
39758597,2000,a-n-A-C-F-m,m-g
39689434,2151,a-n-A-C-F-m,m-g
39793822,1824,a-n-A-C-F-m,m-g
39784514,1999,a-n-A-C-F-m,m-g
39688388,2151,a-n-A-C-F-m,m-g
39715628,1966,a-n-A-C-F-m,m-g
39765419,2017,a-n-A-C-F-m,m-g
39777474,2207,a-n-A-C-F,m-g
39692125,2103,a-n-A-C-F-m,m-g
39670214,1964,a-n-A-C-F-m,m-g
39772046,2174,a-n-A-C-F,m-g
39760559,2094,a-n-A-C-F-m,m-g
39666636,1875,a-n-A-C-F-m,m-g
39684570,1943,a-n-A-C-F-m,m-g
39761048,1959,a-n-A-C-F-m,m-g
39774591,2121,a-n-A-C-F-m,m-g
39774191,1793,a-n-A-C-F-m,m-g
39733160,2219,a-n-A-C-F-m,m-g
39673528,2064,a-n-A-C-F-m,m-g
39670042,1946,a-n-A-C-F-m,m-g
39761106,1890,a-n-A-C-F-m,m-g
39676140,2064,a-n-A-C-F-m,m-g
39705353,2001,a-n-A-C-F-m,m-g
39704483,2217,a-n-A-C-F-m,m-g
39724915,1944,a-n-A-C-F-m,m-g
39800615,2142,a-n-A-C-F-m,m-g
39793449,2142,a-n-A-C-F-m,m-g
39663362,2208,a-n-A-C-F-m,m-g
39676959,2184,a-n-A-C-F-m,m-g
39725454,1879,a-n-A-C-F-m,m-g
39780977,2008,a-n-A-C-F-m,m-g
39736219,1847,a-n-A-C-F-m,m-g
39775670,1929,a-n-A-C-F,m-g
39779589,2230,a-n-A-C-F-m,m-g
39786703,2099,a-n-A-C-F-m,m-g
39733195,1847,a-n-A-C-F-m,m-g
39773756,2100,a-n-A-C-F,m-g
39686841,2073,a-n-A-C-F-m,m-g
39673401,2183,a-n-A-C-F-m,m-g
39709752,1795,a-n-A-C-F-m,m-g
39670250,2210,a-n-A-C-F-m,m-g
39729498,1819,a-n-A-C-F-m,m-g
39719524,1903,a-n-A-C-F-m,m-g
39693631,1811,a-n-A-C-F-m,m-g
39768641,1821,a-n-A-C-F-m,m-g
39797603,2078,a-n-A-C-F-m,m-g
39674774,1943,a-n-A-C-F-m,m-g
39793788,1824,a-n-A-C-F-m,m-g
39785023,2137,a-n-A-C-F-m,m-g
39781140,2191,a-n-A-C-F-m,m-g
39770096,2023,a-n-A-C-F,m-g
39667091,2033,a-n-A-C-F-m,m-g
39783743,1962,a-n-A-C-F-m,m-g
39723313,1861,a-n-A-C-F-m,m-g
39661535,2212,a-n-A-C-F-m,m-g
39674413,2064,a-n-A-C-F-m,m-g
39661217,2208,a-n-A-C-F-m,m-g
39671158,1964,a-n-A-C-F-m,m-g
39769233,2206,a-n-A-C-F-m,m-g
39662472,2199,a-n-A-C-F-m,m-g
39722335,1879,a-n-A-C-F-m,m-g
39739777,1847,a-n-A-C-F-m,m-g
39767434,1897,a-n-A-C-F,m-g
39707477,1795,a-n-A-C-F-m,m-g
39787904,2045,a-n-A-C-F-m,m-g
39681773,1811,a-n-A-C-F-m,m-g
39778313,1871,a-n-A-C-F,m-g
39672040,2183,a-n-A-C-F-m,m-g
39716096,1948,a-n-A-C-F-m,m-g
39713542,1948,a-n-A-C-F-m,m-g
39763202,1945,a-n-A-C-F-m,m-g
39740979,1978,a-n-A-C-F-m,m-g
39794308,2142,a-n-A-C-F-m,m-g
39763777,2168,a-n-A-C-F,m-g
39772772,1850,a-n-A-C-F,m-g
39790378,2080,a-n-A-C-F-m,m-g
39681088,1851,a-n-A-C-F-m,m-g
39702830,2048,a-n-A-C-F-m,m-g
39704996,1795,a-n-A-C-F-m,m-g
39721601,1944,a-n-A-C-F-m,m-g
39723362,1861,a-n-A-C-F-m,m-g
39663204,1841,a-n-A-C-F-m,m-g
39763795,2168,a-n-A-C-F,m-g
39802160,2226,a-n-A-C-F-m,m-g
39682511,1882,a-n-A-C-F-m,m-g
39685704,1811,a-n-A-C-F-m,m-g
39689822,2016,a-n-A-C-F-m,m-g
39670013,1964,a-n-A-C-F-m,m-g
39685019,2103,a-n-A-C-F-m,m-g
39791515,1970,a-n-A-C-F-m,m-g
39769853,1951,a-n-A-C-F-m,m-g
39658661,1868,a-n-A-C-F-m,m-g
39733711,2219,a-n-A-C-F-m,m-g
39799528,2178,a-n-A-C-F-m,m-g
39666580,2005,a-n-A-C-F-m,m-g
39664726,2005,a-n-A-C-F-m,m-g
39754691,1959,a-n-A-C-F-m,m-g
39774405,2063,a-n-A-C-F-m,m-g
39725469,1944,a-n-A-C-F-m,m-g
39694018,1965,a-n-A-C-F-m,m-g
39711978,2118,a-n-A-C-F-m,m-g
39788349,2031,a-n-A-C-F-m,m-g
39668049,1826,a-n-A-C-F-m,m-g
39762485,2127,a-n-A-C-F-m,m-g
39732668,1847,a-n-A-C-F-m,m-g
39715192,1948,a-n-A-C-F-m,m-g
39685948,2073,a-n-A-C-F-m,m-g
39784625,1974,a-n-A-C-F-m,m-g
39761264,1959,a-n-A-C-F-m,m-g
39662833,2005,a-n-A-C-F-m,m-g
39686586,2073,a-n-A-C-F-m,m-g
39714636,1795,a-n-A-C-F-m,m-g
39795745,1824,a-n-A-C-F-m,m-g
39782460,1840,a-n-A-C-F-m,m-g
39726298,1879,a-n-A-C-F-m,m-g
39701167,2048,a-n-A-C-F-m,m-g
39789026,2229,a-n-A-C-F-m,m-g
39658716,2199,a-n-A-C-F-m,m-g
39779263,2230,a-n-A-C-F-m,m-g
39773112,1876,a-n-A-C-F-m,m-g
39668620,2005,a-n-A-C-F-m,m-g
39690561,2103,a-n-A-C-F-m,m-g
39722656,1879,a-n-A-C-F-m,m-g
39762599,2000,a-n-A-C-F-m,m-g
39726185,1944,a-n-A-C-F-m,m-g
39790565,1818,a-n-A-C-F-m,m-g
39781082,1987,a-n-A-C-F,m-g
39768978,1889,a-n-A-C-F-m,m-g
39789470,2140,a-n-A-C-F,m-g
39808524,1856,a-n-A-C-F-m,m-g
39723530,2021,a-n-A-C-F-m,m-g
39719713,2196,a-n-A-C-F-m,m-g
39724350,1909,a-n-A-C-F-m,m-g
39785928,1873,a-n-A-C-F-m,m-g
39731533,1819,a-n-A-C-F-m,m-g
