id,source_id,cot_type
39732165,2221,a-n-A-C-F-m
39670608,1946,a-n-A-C-F-m
39776283,1884,a-n-A-C-F-m
39683842,1995,a-n-A-C-F-m
39770304,2164,a-n-A-C-F-m
39769300,1889,a-n-A-C-F-m
39711271,1948,a-n-A-C-F-m
39771202,2050,a-n-A-C-F-m
39680163,2184,a-n-A-C-F-m
39684643,1943,a-n-A-C-F-m
39785561,1873,a-n-A-C-F-m
39728889,1819,a-n-A-C-F-m
39726728,1969,a-n-A-C-F-m
39711188,1948,a-n-A-C-F-m
39669800,1964,a-n-A-C-F-m
39683556,1943,a-n-A-C-F-m
39788730,1886,a-n-A-C-F-m
39711365,2118,a-n-A-C-F-m
39663948,2033,a-n-A-C-F-m
39784907,2137,a-n-A-C-F-m
39720629,1966,a-n-A-C-F-m
39723126,1944,a-n-A-C-F-m
39735084,2211,a-n-A-C-F-m
39776239,2235,a-n-A-C-F-m
39731935,1819,a-n-A-C-F-m
39783832,2069,a-n-A-C-F-m
39804705,2078,a-n-A-C-F-m
39674712,1943,a-n-A-C-F-m
39784439,2101,a-n-A-C-F-m
39701337,2112,a-n-A-C-F-m
39792713,1824,a-n-A-C-F-m
39699379,1842,a-n-A-C-F-m
39691273,2073,a-n-A-C-F-m
39669181,1964,a-n-A-C-F-m
39707030,2217,a-n-A-C-F-m
39767959,1899,a-n-A-C-F
39698639,1965,a-n-A-C-F-m
39794787,2142,a-n-A-C-F-m
39712822,2177,a-n-A-C-F-m
39706186,2037,a-n-A-C-F-m
39722081,2021,a-n-A-C-F-m
39732492,1883,a-n-A-C-F-m
39673770,2064,a-n-A-C-F-m
39775882,1853,a-n-A-C-F
39761272,2094,a-n-A-C-F-m
39685712,1851,a-n-A-C-F-m
39716956,1998,a-n-A-C-F-m
39681821,2184,a-n-A-C-F-m
39687273,2073,a-n-A-C-F-m
39722517,1944,a-n-A-C-F-m
39664255,2135,a-n-A-C-F-m
39684001,1811,a-n-A-C-F-m
39783330,2134,a-n-A-C-F-m
39658499,2135,a-n-A-C-F-m
39781099,1987,a-n-A-C-F
39718593,2167,a-n-A-C-F-m
39659715,2199,a-n-A-C-F-m
39717274,1903,a-n-A-C-F-m
39689988,1811,a-n-A-C-F-m
39707800,2118,a-n-A-C-F-m
39765086,1790,a-n-A-C-F
39674840,2046,a-n-A-C-F-m
39735195,1978,a-n-A-C-F-m
39723493,1937,a-n-A-C-F-m
39704096,2218,a-n-A-C-F-m
39725566,1944,a-n-A-C-F-m
39751721,1880,a-n-A-C-F-m
39734635,1847,a-n-A-C-F-m
39779291,2004,a-n-A-C-F-m
39793034,2226,a-n-A-C-F-m
39725601,1944,a-n-A-C-F-m
39668590,1946,a-n-A-C-F-m
39710941,2118,a-n-A-C-F-m
39665378,2033,a-n-A-C-F-m
39698952,1842,a-n-A-C-F-m
39668935,2005,a-n-A-C-F-m
39732212,2219,a-n-A-C-F-m
39767672,2200,a-n-A-C-F-m
39691463,1811,a-n-A-C-F-m
39732333,2219,a-n-A-C-F-m
39690036,2073,a-n-A-C-F-m
39778599,1802,a-n-A-C-F
39704164,2218,a-n-A-C-F-m
39797598,1851,a-n-A-C-F-m
39720278,1998,a-n-A-C-F-m
39787798,2045,a-n-A-C-F-m
39664045,2208,a-n-A-C-F-m
39691223,1811,a-n-A-C-F-m
39711021,2118,a-n-A-C-F-m
39773822,1916,a-n-A-C-F-m
39718623,1948,a-n-A-C-F-m
39658691,1830,a-n-A-C-F-m
39701208,2177,a-n-A-C-F-m
39786244,1798,a-n-A-C-F-m
39700806,1842,a-n-A-C-F-m
39799202,2226,a-n-A-C-F-m
39665246,2033,a-n-A-C-F-m
39761560,1959,a-n-A-C-F-m
39683950,1943,a-n-A-C-F-m
39730514,1819,a-n-A-C-F-m
39676921,2183,a-n-A-C-F-m
39722134,2021,a-n-A-C-F-m
39711883,1795,a-n-A-C-F-m
39726240,1879,a-n-A-C-F-m
39679893,2184,a-n-A-C-F-m
39680299,2184,a-n-A-C-F-m
39709643,1795,a-n-A-C-F-m
39663073,2208,a-n-A-C-F-m
39674805,2046,a-n-A-C-F-m
39668870,2033,a-n-A-C-F-m
39658949,2199,a-n-A-C-F-m
39784689,1974,a-n-A-C-F-m
39676863,2046,a-n-A-C-F-m
39692556,1842,a-n-A-C-F-m
39779272,2230,a-n-A-C-F-m
39778444,1802,a-n-A-C-F
39664172,2033,a-n-A-C-F-m
39702657,2118,a-n-A-C-F-m
39665145,1875,a-n-A-C-F-m
39700152,1988,a-n-A-C-F-m
39726071,1879,a-n-A-C-F-m
39761179,1945,a-n-A-C-F-m
39771978,1989,a-n-A-C-F-m
39666331,1946,a-n-A-C-F-m
39675246,2184,a-n-A-C-F-m
39662059,2005,a-n-A-C-F-m
39778644,1859,a-n-A-C-F
39713343,2145,a-n-A-C-F-m
39733093,2144,a-n-A-C-F-m
39732430,1819,a-n-A-C-F-m
39667211,2005,a-n-A-C-F-m
39725298,1909,a-n-A-C-F-m
39795660,2226,a-n-A-C-F-m
39766027,1916,a-n-A-C-F-m
39723998,1879,a-n-A-C-F-m
39794264,2142,a-n-A-C-F-m
39679500,2046,a-n-A-C-F-m
39765434,1967,a-n-A-C-F-m
39723640,1944,a-n-A-C-F-m
39685786,1811,a-n-A-C-F-m
39722375,1998,a-n-A-C-F-m
39719791,1966,a-n-A-C-F-m
39761909,1959,a-n-A-C-F-m
39663228,2033,a-n-A-C-F-m
39788792,1886,a-n-A-C-F-m
39785295,2185,a-n-A-C-F-m
39759059,2035,a-n-A-C-F-m
39687827,1811,a-n-A-C-F-m
39689842,2151,a-n-A-C-F-m
39659748,2135,a-n-A-C-F-m
39797333,2078,a-n-A-C-F-m
39658591,2199,a-n-A-C-F-m
39718897,2167,a-n-A-C-F-m
39764208,1913,a-n-A-C-F-m
39783712,1962,a-n-A-C-F-m
39667051,2033,a-n-A-C-F-m
39675017,2184,a-n-A-C-F-m
39691649,1811,a-n-A-C-F-m
39690157,2103,a-n-A-C-F-m
39694898,2151,a-n-A-C-F-m
39769733,1951,a-n-A-C-F-m
39719946,1998,a-n-A-C-F-m
39763445,1959,a-n-A-C-F-m
39726702,1879,a-n-A-C-F-m
39663801,1946,a-n-A-C-F-m
39673728,2184,a-n-A-C-F-m
39693501,2103,a-n-A-C-F-m
39697645,1965,a-n-A-C-F-m
39699385,2151,a-n-A-C-F-m
39771424,2130,a-n-A-C-F
39667015,1964,a-n-A-C-F-m
39717979,1966,a-n-A-C-F-m
39679802,2053,a-n-A-C-F-m
39690559,1965,a-n-A-C-F-m
39766321,1888,a-n-A-C-F-m
39692621,2151,a-n-A-C-F-m
39775387,1900,a-n-A-C-F
39732093,1819,a-n-A-C-F-m
39792792,1851,a-n-A-C-F-m
39695477,1965,a-n-A-C-F-m
39763051,2009,a-n-A-C-F-m
39769237,1865,a-n-A-C-F
39767436,2200,a-n-A-C-F-m
39755342,1896,a-n-A-C-F-m
39733114,1819,a-n-A-C-F-m
39772795,2190,a-n-A-C-F-m
39748878,1847,a-n-A-C-F-m
39758783,1945,a-n-A-C-F-m
39783043,1797,a-n-A-C-F
39773883,2100,a-n-A-C-F
39788337,2031,a-n-A-C-F-m
39761577,1894,a-n-A-C-F-m
39670912,2183,a-n-A-C-F-m
39793613,2178,a-n-A-C-F-m
39757843,1880,a-n-A-C-F-m
39669805,1964,a-n-A-C-F-m
39710890,1903,a-n-A-C-F-m
39691449,2016,a-n-A-C-F-m
39769717,1951,a-n-A-C-F-m
39789200,2229,a-n-A-C-F-m
39721228,1998,a-n-A-C-F-m
39690364,2103,a-n-A-C-F-m
39664067,2208,a-n-A-C-F-m
39785988,1891,a-n-A-C-F-m
39768042,2061,a-n-A-C-F-m
39662130,1975,a-n-A-C-F-m
39676722,2064,a-n-A-C-F-m
39785607,2221,a-n-A-C-F-m
39662111,2135,a-n-A-C-F-m
39798561,2226,a-n-A-C-F-m
39664052,1799,a-n-A-C-F-m
39755608,1894,a-n-A-C-F-m
39686578,1851,a-n-A-C-F-m
39708359,1795,a-n-A-C-F-m
39769926,2023,a-n-A-C-F
39787726,1901,a-n-A-C-F-m
39792413,1971,a-n-A-C-F-m
39802161,2078,a-n-A-C-F-m
39670807,1946,a-n-A-C-F-m
39690928,2016,a-n-A-C-F-m
39784388,2101,a-n-A-C-F-m
39761229,2094,a-n-A-C-F-m
39712434,1903,a-n-A-C-F-m
39679248,1882,a-n-A-C-F-m
39686952,1943,a-n-A-C-F-m
39774306,2117,a-n-A-C-F-m
39807717,2024,a-n-A-C-F-m
39782459,1840,a-n-A-C-F-m
39791895,2214,a-n-A-C-F-m
39669473,2046,a-n-A-C-F-m
39770479,2106,a-n-A-C-F-m
39657148,2199,a-n-A-C-F-m
39721109,1998,a-n-A-C-F-m
39707530,2112,a-n-A-C-F-m
39695385,2048,a-n-A-C-F-m
39686207,2151,a-n-A-C-F-m
39700836,2169,a-n-A-C-F-m
39765433,1957,a-n-A-C-F-m
39732977,1819,a-n-A-C-F-m
39673164,1943,a-n-A-C-F-m
39691642,1811,a-n-A-C-F-m
39721748,2021,a-n-A-C-F-m
39702004,2217,a-n-A-C-F-m
39764567,1913,a-n-A-C-F-m
39680918,2046,a-n-A-C-F-m
39667215,1875,a-n-A-C-F-m
39773364,2070,a-n-A-C-F-m
39782020,1809,a-n-A-C-F
39715951,2118,a-n-A-C-F-m
39758193,1945,a-n-A-C-F-m
39726312,1879,a-n-A-C-F-m
39662456,2199,a-n-A-C-F-m
39795971,2178,a-n-A-C-F-m
39678560,2183,a-n-A-C-F-m
39788071,2045,a-n-A-C-F-m
39766627,1983,a-n-A-C-F
39667766,2005,a-n-A-C-F-m
39781318,2191,a-n-A-C-F-m
39784070,2101,a-n-A-C-F-m
39785842,1873,a-n-A-C-F-m
39770675,2164,a-n-A-C-F-m
39687917,2187,a-n-A-C-F-m
39795382,1851,a-n-A-C-F-m
39784702,1974,a-n-A-C-F-m
39682229,2184,a-n-A-C-F-m
39683725,1943,a-n-A-C-F-m
39682990,2073,a-n-A-C-F-m
39667884,1826,a-n-A-C-F-m
39711436,2177,a-n-A-C-F-m
39683318,1811,a-n-A-C-F-m
39664016,2033,a-n-A-C-F-m
39785777,2221,a-n-A-C-F-m
39784622,1974,a-n-A-C-F-m
39689670,2073,a-n-A-C-F-m
39710059,2177,a-n-A-C-F-m
39661022,2208,a-n-A-C-F-m
39722538,1879,a-n-A-C-F-m
39672113,2064,a-n-A-C-F-m
39673874,1946,a-n-A-C-F-m
39694750,2107,a-n-A-C-F-m
39772420,2014,a-n-A-C-F-m
39766408,2051,a-n-A-C-F
39804604,1820,a-n-A-C-F-m
39763951,2049,a-n-A-C-F
39698852,1965,a-n-A-C-F-m
39784662,1974,a-n-A-C-F-m
39671537,2064,a-n-A-C-F-m
39717097,2012,a-n-A-C-F-m
39785687,2221,a-n-A-C-F-m
39719201,1966,a-n-A-C-F-m
39692297,2103,a-n-A-C-F-m
39692274,2151,a-n-A-C-F-m
39737042,1896,a-n-A-C-F-m
39659190,2133,a-n-A-C-F
39689437,2073,a-n-A-C-F-m
39680961,1943,a-n-A-C-F-m
39666692,1826,a-n-A-C-F-m
39670587,2046,a-n-A-C-F-m
39698582,1965,a-n-A-C-F-m
39764335,1913,a-n-A-C-F-m
39729846,1909,a-n-A-C-F-m
39746312,2220,a-n-A-C-F-m
39711932,1948,a-n-A-C-F-m
39807313,1971,a-n-A-C-F-m
39723318,1944,a-n-A-C-F-m
39762987,2094,a-n-A-C-F-m
39781208,2076,a-n-A-C-F
39717938,1998,a-n-A-C-F-m
39773036,2190,a-n-A-C-F-m
39726298,1879,a-n-A-C-F-m
39722833,2083,a-n-A-C-F-m
39673020,1882,a-n-A-C-F-m
39664773,2208,a-n-A-C-F-m
39761640,2009,a-n-A-C-F-m
39705435,1988,a-n-A-C-F-m
39705217,1795,a-n-A-C-F-m
39700240,2048,a-n-A-C-F-m
39764746,2160,a-n-A-C-F
39685202,2103,a-n-A-C-F-m
39671733,2064,a-n-A-C-F-m
39695255,2151,a-n-A-C-F-m
39785156,2119,a-n-A-C-F-m
39694139,1842,a-n-A-C-F-m
39786371,1798,a-n-A-C-F-m
39715659,1795,a-n-A-C-F-m
39733205,1819,a-n-A-C-F-m
39666510,1826,a-n-A-C-F-m
39672921,2046,a-n-A-C-F-m
39769363,1942,a-n-A-C-F
39710341,2145,a-n-A-C-F-m
39767253,1863,a-n-A-C-F-m
39727748,1883,a-n-A-C-F-m
39678869,2046,a-n-A-C-F-m
39791851,1970,a-n-A-C-F-m
39716037,2058,a-n-A-C-F-m
39773072,2190,a-n-A-C-F-m
39726993,1879,a-n-A-C-F-m
39735711,2070,a-n-A-C-F-m
39683391,1811,a-n-A-C-F-m
39719031,2167,a-n-A-C-F-m
39671752,2210,a-n-A-C-F-m
39787602,1960,a-n-A-C-F-m
39696456,2016,a-n-A-C-F-m
39662150,1975,a-n-A-C-F-m
39789256,2229,a-n-A-C-F-m
39770734,2126,a-n-A-C-F-m
39739171,2232,a-n-A-C-F-m
39721715,1944,a-n-A-C-F-m
39663893,2208,a-n-A-C-F-m
39755219,2220,a-n-A-C-F-m
39784970,2137,a-n-A-C-F-m
39663369,2005,a-n-A-C-F-m
39684222,2103,a-n-A-C-F-m
39747043,1894,a-n-A-C-F-m
39776189,2235,a-n-A-C-F-m
39727387,1879,a-n-A-C-F-m
39792213,2214,a-n-A-C-F-m
39767009,1983,a-n-A-C-F
39687971,1811,a-n-A-C-F-m
39777627,2146,a-n-A-C-F-m
39733211,2219,a-n-A-C-F-m
39710950,1795,a-n-A-C-F-m
39804475,1902,a-n-A-C-F-m
39750798,1896,a-n-A-C-F-m
39784879,2137,a-n-A-C-F-m
39657952,2199,a-n-A-C-F-m
39678494,2046,a-n-A-C-F-m
39658224,1828,a-n-A-C-F
39666464,2208,a-n-A-C-F-m
39725868,1944,a-n-A-C-F-m
39657758,2199,a-n-A-C-F-m
39707078,2112,a-n-A-C-F-m
39730525,1819,a-n-A-C-F-m
39808864,2226,a-n-A-C-F-m
39773540,1947,a-n-A-C-F
39707345,2085,a-n-A-C-F
39663309,2135,a-n-A-C-F-m
39704552,2118,a-n-A-C-F-m
39776471,2079,a-n-A-C-F
39792706,1824,a-n-A-C-F-m
39720159,1966,a-n-A-C-F-m
39680627,1811,a-n-A-C-F-m
39764165,2148,a-n-A-C-F
39688312,1851,a-n-A-C-F-m
39787747,2045,a-n-A-C-F-m
39776350,1884,a-n-A-C-F-m
39807641,2077,a-n-A-C-F-m
39786802,2099,a-n-A-C-F-m
39782571,2038,a-n-A-C-F-m
39727820,1819,a-n-A-C-F-m
39775453,1900,a-n-A-C-F
39765848,1916,a-n-A-C-F-m
39700985,2112,a-n-A-C-F-m
39688508,1851,a-n-A-C-F-m
39716075,2167,a-n-A-C-F-m
39686646,1918,a-n-A-C-F-m
39772808,2190,a-n-A-C-F-m
39705704,2217,a-n-A-C-F-m
39663096,2033,a-n-A-C-F-m
39795363,2178,a-n-A-C-F-m
39684687,1811,a-n-A-C-F-m
39664829,2005,a-n-A-C-F-m
39736213,1978,a-n-A-C-F-m
39770716,2106,a-n-A-C-F-m
39695415,1965,a-n-A-C-F-m
39704168,1795,a-n-A-C-F-m
39729108,1883,a-n-A-C-F-m
39676868,2183,a-n-A-C-F-m
39771425,1928,a-n-A-C-F
39728371,1909,a-n-A-C-F-m
39770736,2106,a-n-A-C-F-m
39793079,2226,a-n-A-C-F-m
39707064,2217,a-n-A-C-F-m
39795390,2178,a-n-A-C-F-m
39669535,2033,a-n-A-C-F-m
39773061,2190,a-n-A-C-F-m
39665305,1964,a-n-A-C-F-m
39733665,2219,a-n-A-C-F-m
39710008,1903,a-n-A-C-F-m
39787403,2093,a-n-A-C-F-m
39679842,1882,a-n-A-C-F-m
39787688,2093,a-n-A-C-F-m
39659116,1935,a-n-A-C-F-m
39767662,1813,a-n-A-C-F
39681600,1943,a-n-A-C-F-m
39681696,1811,a-n-A-C-F-m
39793009,2226,a-n-A-C-F-m
39776565,2052,a-n-A-C-F
39717966,2001,a-n-A-C-F-m
39683068,1851,a-n-A-C-F-m
39774528,1848,a-n-A-C-F-m
39791640,1970,a-n-A-C-F-m
39682840,1811,a-n-A-C-F-m
39728368,1819,a-n-A-C-F-m
39691775,1811,a-n-A-C-F-m
39694274,1811,a-n-A-C-F-m
39674658,2210,a-n-A-C-F-m
39747558,1978,a-n-A-C-F-m
39702644,2118,a-n-A-C-F-m
39682700,1851,a-n-A-C-F-m
39729723,2211,a-n-A-C-F-m
39725344,1944,a-n-A-C-F-m
39786417,1798,a-n-A-C-F-m
39779144,2095,a-n-A-C-F-m
39679037,1943,a-n-A-C-F-m
39659702,1799,a-n-A-C-F-m
39659612,1799,a-n-A-C-F-m
39779290,2004,a-n-A-C-F-m
39768526,2122,a-n-A-C-F
39657639,2199,a-n-A-C-F-m
39720740,2021,a-n-A-C-F-m
39782745,1899,a-n-A-C-F
39700073,1965,a-n-A-C-F-m
39794331,1851,a-n-A-C-F-m
39668550,2005,a-n-A-C-F-m
39680801,1851,a-n-A-C-F-m
39695475,2016,a-n-A-C-F-m
39765870,1916,a-n-A-C-F-m
39761057,1959,a-n-A-C-F-m
39779015,2095,a-n-A-C-F-m
39671553,1946,a-n-A-C-F-m
39687329,2107,a-n-A-C-F-m
39686729,1851,a-n-A-C-F-m
39769875,2120,a-n-A-C-F-m
39798926,2226,a-n-A-C-F-m
39700738,2177,a-n-A-C-F-m
39732718,1847,a-n-A-C-F-m
39774762,1848,a-n-A-C-F-m
39747586,1847,a-n-A-C-F-m
39726378,1879,a-n-A-C-F-m
39723114,1944,a-n-A-C-F-m
39792419,2062,a-n-A-C-F-m
39657936,1935,a-n-A-C-F-m
39701475,1988,a-n-A-C-F-m
39772013,2003,a-n-A-C-F-m
39715583,1903,a-n-A-C-F-m
39777066,2154,a-n-A-C-F
39659479,1830,a-n-A-C-F-m
39733684,1978,a-n-A-C-F-m
39791860,2214,a-n-A-C-F-m
39679283,1882,a-n-A-C-F-m
39776889,2010,a-n-A-C-F-m
39731202,2211,a-n-A-C-F-m
39662959,2208,a-n-A-C-F-m
39803911,2231,a-n-A-C-F-m
39669255,2183,a-n-A-C-F-m
39696102,2151,a-n-A-C-F-m
39763322,1945,a-n-A-C-F-m
39661413,1975,a-n-A-C-F-m
39777059,2154,a-n-A-C-F
39784590,1974,a-n-A-C-F-m
39768813,1889,a-n-A-C-F-m
39694144,1842,a-n-A-C-F-m
39717269,1795,a-n-A-C-F-m
39793607,1903,a-n-A-C-F-m
39720052,2021,a-n-A-C-F-m
39775829,2020,a-n-A-C-F-m
39763230,2009,a-n-A-C-F-m
39709125,1795,a-n-A-C-F-m
39667651,1946,a-n-A-C-F-m
39770821,2126,a-n-A-C-F-m
39669658,2046,a-n-A-C-F-m
39733972,1978,a-n-A-C-F-m
39769604,1942,a-n-A-C-F
39775485,1839,a-n-A-C-F
39722013,2021,a-n-A-C-F-m
39728348,1883,a-n-A-C-F-m
39769140,2206,a-n-A-C-F-m
39792216,2214,a-n-A-C-F-m
39786511,2205,a-n-A-C-F-m
39705837,2118,a-n-A-C-F-m
39785334,2185,a-n-A-C-F-m
39689674,2163,a-n-A-C-F-m
39763069,2127,a-n-A-C-F-m
39665532,2033,a-n-A-C-F-m
39711782,2217,a-n-A-C-F-m
39670499,2183,a-n-A-C-F-m
39764522,2168,a-n-A-C-F
39779401,2230,a-n-A-C-F-m
39793286,1903,a-n-A-C-F-m
39785585,2185,a-n-A-C-F-m
39764776,1790,a-n-A-C-F
39694449,2037,a-n-A-C-F-m
39723555,1944,a-n-A-C-F-m
39784571,1974,a-n-A-C-F-m
39801713,2226,a-n-A-C-F-m
39707740,1795,a-n-A-C-F-m
39761164,2000,a-n-A-C-F-m
39759498,2009,a-n-A-C-F-m
39720143,2167,a-n-A-C-F-m
39794174,1971,a-n-A-C-F-m
39755648,1894,a-n-A-C-F-m
39755181,1945,a-n-A-C-F-m
39658928,1935,a-n-A-C-F-m
39801178,2142,a-n-A-C-F-m
39771284,2196,a-n-A-C-F-m
39724000,2021,a-n-A-C-F-m
39797930,2226,a-n-A-C-F-m
39729225,2211,a-n-A-C-F-m
39661759,2212,a-n-A-C-F-m
39706198,1795,a-n-A-C-F-m
39658438,1830,a-n-A-C-F-m
39696676,1811,a-n-A-C-F-m
39715336,1948,a-n-A-C-F-m
39781660,1854,a-n-A-C-F-m
39718203,1903,a-n-A-C-F-m
39800753,2024,a-n-A-C-F-m
39793643,2226,a-n-A-C-F-m
39692059,2151,a-n-A-C-F-m
39732496,2219,a-n-A-C-F-m
39769451,1865,a-n-A-C-F
39662536,2208,a-n-A-C-F-m
39708711,2217,a-n-A-C-F-m
39727898,2219,a-n-A-C-F-m
39757059,1894,a-n-A-C-F-m
39716844,1998,a-n-A-C-F-m
39713674,2001,a-n-A-C-F-m
39727974,2219,a-n-A-C-F-m
39664485,1799,a-n-A-C-F-m
39674780,2183,a-n-A-C-F-m
39765257,2070,a-n-A-C-F-m
39709828,1795,a-n-A-C-F-m
39786986,2218,a-n-A-C-F-m
39684144,1995,a-n-A-C-F-m
39753341,2094,a-n-A-C-F-m
39700076,2048,a-n-A-C-F-m
39679773,1882,a-n-A-C-F-m
39783645,1962,a-n-A-C-F-m
39773740,1916,a-n-A-C-F-m
39657174,1935,a-n-A-C-F-m
39728260,1909,a-n-A-C-F-m
39711853,2217,a-n-A-C-F-m
39701663,2112,a-n-A-C-F-m
39662848,2135,a-n-A-C-F-m
39733017,2219,a-n-A-C-F-m
39664862,2005,a-n-A-C-F-m
39698951,1842,a-n-A-C-F-m
39748947,2000,a-n-A-C-F-m
39671469,2064,a-n-A-C-F-m
39767664,1837,a-n-A-C-F
39666697,2005,a-n-A-C-F-m
39669894,1946,a-n-A-C-F-m
39782033,1809,a-n-A-C-F
39767413,2200,a-n-A-C-F-m
39771123,2196,a-n-A-C-F-m
39670620,2064,a-n-A-C-F-m
39693687,1811,a-n-A-C-F-m
39767888,2061,a-n-A-C-F-m
39729839,1883,a-n-A-C-F-m
39719947,2196,a-n-A-C-F-m
39679510,1943,a-n-A-C-F-m
39706831,2217,a-n-A-C-F-m
39726519,1861,a-n-A-C-F-m
39711835,2217,a-n-A-C-F-m
39768830,1889,a-n-A-C-F-m
39780595,2091,a-n-A-C-F-m
39666345,1875,a-n-A-C-F-m
39725970,1883,a-n-A-C-F-m
39669812,2046,a-n-A-C-F-m
39713022,1948,a-n-A-C-F-m
39689056,2073,a-n-A-C-F-m
39755903,1959,a-n-A-C-F-m
39700822,2112,a-n-A-C-F-m
39706805,1795,a-n-A-C-F-m
39692114,2151,a-n-A-C-F-m
39790531,1818,a-n-A-C-F-m
39689123,2016,a-n-A-C-F-m
39667940,2005,a-n-A-C-F-m
39770908,2196,a-n-A-C-F-m
39808856,2024,a-n-A-C-F-m
39788947,2088,a-n-A-C-F
39710033,1903,a-n-A-C-F-m
39704198,2037,a-n-A-C-F-m
39728641,2219,a-n-A-C-F-m
39659011,1935,a-n-A-C-F-m
39661442,2199,a-n-A-C-F-m
39717142,2167,a-n-A-C-F-m
39707844,2112,a-n-A-C-F-m
39766469,1924,a-n-A-C-F-m
39684717,1851,a-n-A-C-F-m
39690213,1851,a-n-A-C-F-m
39721024,2021,a-n-A-C-F-m
39702884,2177,a-n-A-C-F-m
39673341,1882,a-n-A-C-F-m
39795675,2226,a-n-A-C-F-m
39724833,1879,a-n-A-C-F-m
39657045,2057,a-n-A-C-F-m
39702592,2048,a-n-A-C-F-m
39769055,1954,a-n-A-C-F
39693407,1825,a-n-A-C-F-m
39779765,2109,a-n-A-C-F
39728187,2219,a-n-A-C-F-m
39691647,2151,a-n-A-C-F-m
39668687,1946,a-n-A-C-F-m
39766867,1983,a-n-A-C-F
39672817,1964,a-n-A-C-F-m
39659782,1799,a-n-A-C-F-m
39733463,1978,a-n-A-C-F-m
39669531,1946,a-n-A-C-F-m
39724088,1944,a-n-A-C-F-m
39764974,1848,a-n-A-C-F-m
39660320,2133,a-n-A-C-F
39726544,1969,a-n-A-C-F-m
39755617,1959,a-n-A-C-F-m
39726159,1944,a-n-A-C-F-m
39659449,2199,a-n-A-C-F-m
39760000,2220,a-n-A-C-F-m
39673588,1946,a-n-A-C-F-m
39669615,2046,a-n-A-C-F-m
39708554,2217,a-n-A-C-F-m
39728397,1909,a-n-A-C-F-m
39664274,2208,a-n-A-C-F-m
39763542,1986,a-n-A-C-F-m
39763911,2165,a-n-A-C-F
39793926,1851,a-n-A-C-F-m
39769061,1954,a-n-A-C-F
39760212,2094,a-n-A-C-F-m
39768256,2225,a-n-A-C-F-m
39661428,2110,a-n-A-C-F-m
39772988,2192,a-n-A-C-F-m
39802565,2226,a-n-A-C-F-m
39768974,1954,a-n-A-C-F
39755943,2009,a-n-A-C-F-m
39677304,1882,a-n-A-C-F-m
39756455,2009,a-n-A-C-F-m
39662038,2199,a-n-A-C-F-m
39787360,2093,a-n-A-C-F-m
39717822,2167,a-n-A-C-F-m
39675095,2064,a-n-A-C-F-m
39735168,1847,a-n-A-C-F-m
39752811,1880,a-n-A-C-F-m
39729226,1819,a-n-A-C-F-m
39787279,2093,a-n-A-C-F-m
39690561,2103,a-n-A-C-F-m
39763585,2009,a-n-A-C-F-m
39689065,1811,a-n-A-C-F-m
39796242,1824,a-n-A-C-F-m
39662653,1975,a-n-A-C-F-m
39723725,1944,a-n-A-C-F-m
39787112,2218,a-n-A-C-F-m
39808173,2231,a-n-A-C-F-m
39766218,1888,a-n-A-C-F-m
39775862,2020,a-n-A-C-F-m
39678337,1943,a-n-A-C-F-m
39659115,1935,a-n-A-C-F-m
39686986,2103,a-n-A-C-F-m
39717795,1903,a-n-A-C-F-m
39767119,1897,a-n-A-C-F
39714340,2058,a-n-A-C-F-m
39712679,1795,a-n-A-C-F-m
39796133,1824,a-n-A-C-F-m
39668932,2033,a-n-A-C-F-m
39720947,1966,a-n-A-C-F-m
39787349,2093,a-n-A-C-F-m
39682436,1851,a-n-A-C-F-m
39781230,2191,a-n-A-C-F-m
39805333,2142,a-n-A-C-F-m
39763073,2094,a-n-A-C-F-m
39698943,1842,a-n-A-C-F-m
39724176,1944,a-n-A-C-F-m
39696522,1842,a-n-A-C-F-m
39706328,2112,a-n-A-C-F-m
39696451,2151,a-n-A-C-F-m
39763939,1814,a-n-A-C-F
39706971,2037,a-n-A-C-F-m
39793023,2226,a-n-A-C-F-m
39657769,1830,a-n-A-C-F-m
39739703,2220,a-n-A-C-F-m
39708217,2118,a-n-A-C-F-m
39666097,1964,a-n-A-C-F-m
39707611,2112,a-n-A-C-F-m
39676064,1943,a-n-A-C-F-m
39769511,1942,a-n-A-C-F
39727206,1819,a-n-A-C-F-m
39686047,2107,a-n-A-C-F-m
39770568,2164,a-n-A-C-F-m
39728793,2219,a-n-A-C-F-m
39776229,2235,a-n-A-C-F-m
39726289,1969,a-n-A-C-F-m
39672682,2184,a-n-A-C-F-m
39805220,2178,a-n-A-C-F-m
39707792,1795,a-n-A-C-F-m
39695545,1811,a-n-A-C-F-m
39767183,1863,a-n-A-C-F-m
39670721,1964,a-n-A-C-F-m
39675245,2064,a-n-A-C-F-m
39788557,2031,a-n-A-C-F-m
39735755,1978,a-n-A-C-F-m
39689487,2151,a-n-A-C-F-m
39686474,1811,a-n-A-C-F-m
39786640,2099,a-n-A-C-F-m
39769395,1942,a-n-A-C-F
39769142,1954,a-n-A-C-F
39762444,2009,a-n-A-C-F-m
39686549,2103,a-n-A-C-F-m
39725248,1944,a-n-A-C-F-m
39732233,1819,a-n-A-C-F-m
39682270,1882,a-n-A-C-F-m
39728819,1819,a-n-A-C-F-m
39735207,1819,a-n-A-C-F-m
39759478,2009,a-n-A-C-F-m
39751931,2186,a-n-A-C-F-m
