id,source_id,cot_type
39791209,1810,a-n-A-C-F-s
39791457,1810,a-n-A-C-F-s
39791509,1810,a-n-A-C-F-s
39681408,1996,a-n-A-C-F-s
39788280,1934,a-n-A-C-F-s
39786207,1934,a-n-A-C-F-s
39679308,1996,a-n-A-C-F-s
39791239,1810,a-n-A-C-F-s
39791791,1810,a-n-A-C-F-s
39791630,1810,a-n-A-C-F-s
39791157,1810,a-n-A-C-F-s
39791680,1810,a-n-A-C-F-s
39792138,2041,a-n-A-C-F-s
39677615,1996,a-n-A-C-F-s
39786200,1934,a-n-A-C-F-s
39791260,1810,a-n-A-C-F-s
39677588,1996,a-n-A-C-F-s
39790999,1810,a-n-A-C-F-s
39678361,1996,a-n-A-C-F-s
39680526,1996,a-n-A-C-F-s
39791370,1810,a-n-A-C-F-s
39791347,1810,a-n-A-C-F-s
39790930,1810,a-n-A-C-F-s
39791704,1810,a-n-A-C-F-s
39680256,1996,a-n-A-C-F-s
39765296,2132,a-n-A-C-F-s
39791129,1810,a-n-A-C-F-s
39791277,1810,a-n-A-C-F-s
39791502,1810,a-n-A-C-F-s
39791656,1810,a-n-A-C-F-s
39791534,1810,a-n-A-C-F-s
39791054,1810,a-n-A-C-F-s
39791155,1810,a-n-A-C-F-s
39790969,1810,a-n-A-C-F-s
39682247,1996,a-n-A-C-F-s
39678457,1996,a-n-A-C-F-s
39786839,1917,a-n-A-C-F-s
39791758,1810,a-n-A-C-F-s
39786862,1917,a-n-A-C-F-s
39791030,1810,a-n-A-C-F-s
39791162,1810,a-n-A-C-F-s
39786208,1934,a-n-A-C-F-s
39791159,1810,a-n-A-C-F-s
39791980,2041,a-n-A-C-F-s
39679727,1996,a-n-A-C-F-s
39790983,1810,a-n-A-C-F-s
39791130,1810,a-n-A-C-F-s
39680628,1996,a-n-A-C-F-s
39786910,1917,a-n-A-C-F-s
39791009,1810,a-n-A-C-F-s
39790964,1810,a-n-A-C-F-s
39786202,1934,a-n-A-C-F-s
39791545,1810,a-n-A-C-F-s
39680741,1996,a-n-A-C-F-s
39790906,1810,a-n-A-C-F-s
39677174,1996,a-n-A-C-F-s
39786893,1917,a-n-A-C-F-s
39788293,1934,a-n-A-C-F-s
39677030,1996,a-n-A-C-F-s
39791487,1810,a-n-A-C-F-s
39790905,1810,a-n-A-C-F-s
39791103,1810,a-n-A-C-F-s
39786196,1934,a-n-A-C-F-s
39791078,1810,a-n-A-C-F-s
39679988,1996,a-n-A-C-F-s
39786859,1917,a-n-A-C-F-s
39679503,1996,a-n-A-C-F-s
39676036,1996,a-n-A-C-F-s
39834418,2036,a-n-A-C-F-s
39786845,1917,a-n-A-C-F-s
39791489,1810,a-n-A-C-F-s
39679828,1996,a-n-A-C-F-s
39791095,1810,a-n-A-C-F-s
39791951,1810,a-n-A-C-F-s
39786872,1917,a-n-A-C-F-s
39786878,1917,a-n-A-C-F-s
39678929,1996,a-n-A-C-F-s
39788288,1934,a-n-A-C-F-s
39681987,1996,a-n-A-C-F-s
39676970,1996,a-n-A-C-F-s
39791663,1810,a-n-A-C-F-s
39678025,1996,a-n-A-C-F-s
39791773,1810,a-n-A-C-F-s
39680574,1996,a-n-A-C-F-s
39676473,1996,a-n-A-C-F-s
39791400,1810,a-n-A-C-F-s
39790903,1810,a-n-A-C-F-s
39791023,1810,a-n-A-C-F-s
39765307,2132,a-n-A-C-F-s
39791343,1810,a-n-A-C-F-s
39791169,1810,a-n-A-C-F-s
39680369,1996,a-n-A-C-F-s
39682396,1996,a-n-A-C-F-s
39681237,1996,a-n-A-C-F-s
39791018,1810,a-n-A-C-F-s
39679969,1996,a-n-A-C-F-s
39791330,1810,a-n-A-C-F-s
39791321,1810,a-n-A-C-F-s
39788271,1934,a-n-A-C-F-s
39681626,1996,a-n-A-C-F-s
39786198,1934,a-n-A-C-F-s
39681443,1996,a-n-A-C-F-s
39680010,1996,a-n-A-C-F-s
39680795,1996,a-n-A-C-F-s
39788306,1934,a-n-A-C-F-s
39681584,1996,a-n-A-C-F-s
39791727,1810,a-n-A-C-F-s
39791579,1810,a-n-A-C-F-s
39680233,1996,a-n-A-C-F-s
39791539,1810,a-n-A-C-F-s
39791226,1810,a-n-A-C-F-s
39680984,1996,a-n-A-C-F-s
39791061,1810,a-n-A-C-F-s
39790976,1810,a-n-A-C-F-s
39791145,1810,a-n-A-C-F-s
39676578,1996,a-n-A-C-F-s
39791761,1810,a-n-A-C-F-s
39681329,1996,a-n-A-C-F-s
39681422,1996,a-n-A-C-F-s
39791236,1810,a-n-A-C-F-s
39791013,1810,a-n-A-C-F-s
39786868,1917,a-n-A-C-F-s
39791585,1810,a-n-A-C-F-s
39836414,2036,a-n-A-C-F-s
39791342,1810,a-n-A-C-F-s
39791688,1810,a-n-A-C-F-s
39791670,1810,a-n-A-C-F-s
39790946,1810,a-n-A-C-F-s
39791042,1810,a-n-A-C-F-s
39786265,1934,a-n-A-C-F-s
39677042,1996,a-n-A-C-F-s
