id,cot_type,servertime
39773791,a-n-A-C-F,201705072025
39736036,a-n-A-C-F-m,201705071755
39768138,a-n-A-C-F,201705071910
39726954,a-n-A-C-F-m,201705071745
39681898,a-n-A-C-F-m,201705071700
39769605,a-n-A-C-F-m,201705071930
39769143,a-n-A-C-F-m,201705071925
39741158,a-n-A-C-F-m,201705071755
39756434,a-n-A-C-F-m,201705071805
39670504,a-n-A-C-F-m,201705071650
39693101,a-n-A-C-F-m,201705071710
39683287,a-n-A-C-F-m,201705071700
39770381,a-n-A-C-F,201705071940
39735963,a-n-A-C-F-m,201705071755
39660257,a-n-A-C-F-m,201705071640
39773935,a-n-A-C-F-m,201705072030
39778882,a-n-A-C-F,201705072240
39759577,a-n-A-C-F-m,201705071805
39703512,a-n-A-C-F-m,201705071715
39766783,a-n-A-C-F-m,201705071855
39660306,a-n-A-C-F-m,201705071640
39752647,a-n-A-C-F-m,201705071800
39691139,a-n-A-C-F-m,201705071710
39677593,a-n-A-C-F-m,201705071655
39660971,a-n-A-C-F-m,201705071640
39741073,a-n-A-C-F-m,201705071755
39770330,a-n-A-C-F,201705071940
39710246,a-n-A-C-F-m,201705071725
39693041,a-n-A-C-F-m,201705071710
39782702,a-n-A-C-F,201705080205
39712446,a-n-A-C-F-m,201705071725
39781964,a-n-A-C-F-m,201705080000
39713772,a-n-A-C-F-m,201705071725
39768986,a-n-A-C-F,201705071925
39791230,a-n-A-C-F-m,201705080835
39765194,a-n-A-C-F,201705071820
39786994,a-n-A-C-F-m,201705080710
39796762,a-n-A-C-F-m,201705080845
39687051,a-n-A-C-F-m,201705071705
39690985,a-n-A-C-F-m,201705071710
39768417,a-n-A-C-F,201705071910
39764091,a-n-A-C-F-m,201705071815
39756118,a-n-A-C-F-m,201705071805
39731430,a-n-A-C-F-m,201705071750
39664391,a-n-A-C-F-m,201705071645
39748089,a-n-A-C-F-m,201705071800
39717644,a-n-A-C-F-m,201705071730
39733306,a-n-A-C-F-m,201705071750
39775949,a-n-A-C-F,201705072050
39685861,a-n-A-C-F-m,201705071705
39774877,a-n-A-C-F-m,201705072035
39780126,a-n-A-C-F-m,201705072305
39673289,a-n-A-C-F-m,201705071655
39761296,a-n-A-C-F-m,201705071805
39799514,a-n-A-C-F-m,201705080850
39759142,a-n-A-C-F-m,201705071805
39707248,a-n-A-C-F-m,201705071720
39661576,a-n-A-C-F,201705071640
39723838,a-n-A-C-F-m,201705071740
39763687,a-n-A-C-F,201705071810
39722938,a-n-A-C-F-m,201705071740
39686866,a-n-A-C-F-m,201705071705
39660199,a-n-A-C-F-m,201705071640
39750282,a-n-A-C-F-m,201705071800
39759599,a-n-A-C-F-m,201705071805
39721089,a-n-A-C-F-m,201705071735
39765571,a-n-A-C-F,201705071830
39789950,a-n-A-C-F-m,201705080815
39783473,a-n-A-C-F,201705080440
39664126,a-n-A-C-F-m,201705071645
39732818,a-n-A-C-F-m,201705071750
39726348,a-n-A-C-F-m,201705071745
39661619,a-n-A-C-F-m,201705071640
39712314,a-n-A-C-F-m,201705071725
39745429,a-n-A-C-F-m,201705071800
39733205,a-n-A-C-F-m,201705071750
39784587,a-n-A-C-F-m,201705080605
39659646,a-n-A-C-F-m,201705071640
39788990,a-n-A-C-F-m,201705080800
39783541,a-n-A-C-F,201705080500
39712546,a-n-A-C-F-m,201705071725
39726155,a-n-A-C-F-m,201705071745
39735099,a-n-A-C-F-m,201705071755
39764796,a-n-A-C-F,201705071820
39806530,a-n-A-C-F-m,201705080850
39666499,a-n-A-C-F-m,201705071650
39781223,a-n-A-C-F-m,201705072345
39698983,a-n-A-C-F-m,201705071715
39657613,a-n-A-C-F-m,201705071635
39719971,a-n-A-C-F-m,201705071730
39730429,a-n-A-C-F-m,201705071750
39682858,a-n-A-C-F-m,201705071700
39783576,a-n-A-C-F,201705080500
39771219,a-n-A-C-F-m,201705071950
39658371,a-n-A-C-F-m,201705071635
39769786,a-n-A-C-F,201705071935
39763192,a-n-A-C-F-m,201705071810
39681511,a-n-A-C-F-m,201705071700
39735146,a-n-A-C-F-m,201705071755
39673513,a-n-A-C-F-m,201705071655
39779980,a-n-A-C-F,201705072300
39773524,a-n-A-C-F,201705072025
39735732,a-n-A-C-F-m,201705071755
39683028,a-n-A-C-F-m,201705071700
39720626,a-n-A-C-F-m,201705071735
39720087,a-n-A-C-F-m,201705071730
39732725,a-n-A-C-F-m,201705071750
39709326,a-n-A-C-F-m,201705071720
39724666,a-n-A-C-F-m,201705071740
39768457,a-n-A-C-F-m,201705071910
39776877,a-n-A-C-F,201705072130
39793640,a-n-A-C-F-m,201705080845
39709461,a-n-A-C-F-m,201705071720
39686123,a-n-A-C-F-m,201705071705
39765959,a-n-A-C-F-m,201705071840
39701211,a-n-A-C-F-m,201705071715
39664637,a-n-A-C-F-m,201705071645
39747393,a-n-A-C-F-m,201705071800
39688674,a-n-A-C-F-m,201705071705
39779892,a-n-A-C-F,201705072250
39771020,a-n-A-C-F-m,201705071950
39748877,a-n-A-C-F-m,201705071800
39715272,a-n-A-C-F-m,201705071725
39786137,a-n-A-C-F-m,201705080640
39755726,a-n-A-C-F-m,201705071805
39777166,a-n-A-C-F,201705072140
39761318,a-n-A-C-F-m,201705071805
39769888,a-n-A-C-F-m,201705071935
39695863,a-n-A-C-F-m,201705071710
39733743,a-n-A-C-F-m,201705071750
39801532,a-n-A-C-F-m,201705080850
39701230,a-n-A-C-F-m,201705071715
39785157,a-n-A-C-F-m,201705080625
39674871,a-n-A-C-F-m,201705071655
39704378,a-n-A-C-F-m,201705071720
39731797,a-n-A-C-F-m,201705071750
39795810,a-n-A-C-F-m,201705080845
39764846,a-n-A-C-F,201705071820
39728388,a-n-A-C-F-m,201705071745
39786962,a-n-A-C-F-m,201705080710
39745073,a-n-A-C-F-m,201705071800
39773857,a-n-A-C-F,201705072025
39761520,a-n-A-C-F-m,201705071805
39717667,a-n-A-C-F-m,201705071730
39724732,a-n-A-C-F-m,201705071740
39659740,a-n-A-C-F-m,201705071640
39711982,a-n-A-C-F-m,201705071725
39766527,a-n-A-C-F,201705071855
39692114,a-n-A-C-F-m,201705071710
39763993,a-n-A-C-F,201705071810
39677572,a-n-A-C-F-m,201705071655
39759353,a-n-A-C-F-m,201705071805
39763278,a-n-A-C-F-m,201705071810
39671330,a-n-A-C-F-m,201705071655
39773489,a-n-A-C-F,201705072025
39785264,a-n-A-C-F-m,201705080630
39774827,a-n-A-C-F-m,201705072035
39704227,a-n-A-C-F-m,201705071720
39664075,a-n-A-C-F-m,201705071645
39765156,a-n-A-C-F,201705071820
39761174,a-n-A-C-F-m,201705071805
39707885,a-n-A-C-F-m,201705071720
39698639,a-n-A-C-F-m,201705071715
39714547,a-n-A-C-F-m,201705071725
39657540,a-n-A-C-F-m,201705071635
39786588,a-n-A-C-F-m,201705080655
39793302,a-n-A-C-F-m,201705080845
39729232,a-n-A-C-F-m,201705071745
39712922,a-n-A-C-F-m,201705071725
39800859,a-n-A-C-F-m,201705080850
39716066,a-n-A-C-F-m,201705071725
39784896,a-n-A-C-F-m,201705080615
39769436,a-n-A-C-F,201705071930
39666785,a-n-A-C-F-m,201705071650
39657629,a-n-A-C-F-m,201705071635
39731849,a-n-A-C-F-m,201705071750
39746390,a-n-A-C-F-m,201705071800
39799511,a-n-A-C-F-m,201705080850
39791131,a-n-A-C-F-s,201705080835
39774520,a-n-A-C-F-m,201705072035
39708579,a-n-A-C-F-m,201705071720
39764175,a-n-A-C-F,201705071815
39661937,a-n-A-C-F-m,201705071640
39721670,a-n-A-C-F,201705071735
39777121,a-n-A-C-F,201705072140
39774907,a-n-A-C-F-m,201705072035
39668633,a-n-A-C-F-m,201705071650
39673291,a-n-A-C-F-m,201705071655
39682534,a-n-A-C-F-m,201705071700
39658950,a-n-A-C-F-m,201705071640
39682433,a-n-A-C-F-m,201705071700
39786799,a-n-A-C-F-m,201705080700
39712608,a-n-A-C-F-m,201705071725
39736012,a-n-A-C-F-m,201705071755
39798945,a-n-A-C-F-m,201705080850
39682495,a-n-A-C-F-m,201705071700
39669652,a-n-A-C-F-m,201705071650
39716854,a-n-A-C-F,201705071730
39710340,a-n-A-C-F-m,201705071725
39703666,a-n-A-C-F-m,201705071720
39797049,a-n-A-C-F-m,201705080845
39806738,a-n-A-C-F-m,201705080850
39779595,a-n-A-C-F,201705072250
39669617,a-n-A-C-F-m,201705071650
39684000,a-n-A-C-F-m,201705071705
39671732,a-n-A-C-F-m,201705071655
39775365,a-n-A-C-F,201705072040
39739928,a-n-A-C-F-m,201705071755
39778714,a-n-A-C-F,201705072235
39716380,a-n-A-C-F-m,201705071725
39792554,a-n-A-C-F-m,201705080845
39777143,a-n-A-C-F,201705072140
39791704,a-n-A-C-F-s,201705080840
39784055,a-n-A-C-F-m,201705080550
39780352,a-n-A-C-F-m,201705072315
39677422,a-n-A-C-F-m,201705071655
39769188,a-n-A-C-F-m,201705071925
39765497,a-n-A-C-F-m,201705071830
39764457,a-n-A-C-F-m,201705071815
39735084,a-n-A-C-F-m,201705071755
39703915,a-n-A-C-F-m,201705071720
39726986,a-n-A-C-F-m,201705071745
39776696,a-n-A-C-F-m,201705072125
39695936,a-n-A-C-F-m,201705071710
39695762,a-n-A-C-F-m,201705071710
39707153,a-n-A-C-F-m,201705071720
39728734,a-n-A-C-F-m,201705071745
39787523,a-n-A-C-F-m,201705080720
39698248,a-n-A-C-F-m,201705071715
39782205,a-n-A-C-F,201705080025
39738818,a-n-A-C-F-m,201705071755
39667838,a-n-A-C-F-m,201705071650
39777064,a-n-A-C-F,201705072135
39721620,a-n-A-C-F-m,201705071735
39722116,a-n-A-C-F-m,201705071735
39675461,a-n-A-C-F-m,201705071655
39681836,a-n-A-C-F-m,201705071700
39660287,a-n-A-C-F-m,201705071640
39782139,a-n-A-C-F,201705080020
39691332,a-n-A-C-F-m,201705071710
39763208,a-n-A-C-F-m,201705071810
39663488,a-n-A-C-F-m,201705071645
39781197,a-n-A-C-F,201705072345
39687468,a-n-A-C-F-m,201705071705
39775486,a-n-A-C-F-m,201705072045
39719200,a-n-A-C-F-m,201705071730
39767708,a-n-A-C-F-m,201705071905
39688924,a-n-A-C-F-m,201705071705
39698629,a-n-A-C-F-m,201705071715
39684705,a-n-A-C-F-m,201705071705
39711132,a-n-A-C-F-m,201705071725
39722415,a-n-A-C-F-m,201705071740
39765702,a-n-A-C-F,201705071830
39771734,a-n-A-C-F,201705071955
39661461,a-n-A-C-F-m,201705071640
39791324,a-n-A-C-F-s,201705080835
39762562,a-n-A-C-F-m,201705071810
39732821,a-n-A-C-F-m,201705071750
39657316,a-n-A-C-F-m,201705071635
39690511,a-n-A-C-F-m,201705071710
39727003,a-n-A-C-F-m,201705071745
39778519,a-n-A-C-F,201705072230
39716836,a-n-A-C-F-m,201705071730
39780840,a-n-A-C-F-m,201705072335
39778580,a-n-A-C-F,201705072230
39793150,a-n-A-C-F-m,201705080845
39700079,a-n-A-C-F-m,201705071715
39663296,a-n-A-C-F-m,201705071645
39725937,a-n-A-C-F-m,201705071745
39734723,a-n-A-C-F-m,201705071755
39660295,a-n-A-C-F-m,201705071640
39693506,a-n-A-C-F-m,201705071710
39693877,a-n-A-C-F-m,201705071710
39750878,a-n-A-C-F-m,201705071800
39658436,a-n-A-C-F-m,201705071635
39776268,a-n-A-C-F-m,201705072100
39699498,a-n-A-C-F-m,201705071715
39696991,a-n-A-C-F-m,201705071715
39728387,a-n-A-C-F,201705071745
39790513,a-n-A-C-F-m,201705080825
39739457,a-n-A-C-F-m,201705071755
39761731,a-n-A-C-F-m,201705071805
39664387,a-n-A-C-F-m,201705071645
39760502,a-n-A-C-F-m,201705071805
39768814,a-n-A-C-F-m,201705071925
39681584,a-n-A-C-F-s,201705071700
39710319,a-n-A-C-F-m,201705071725
39780255,a-n-A-C-F,201705072310
39722368,a-n-A-C-F-m,201705071740
39783338,a-n-A-C-F-m,201705080425
39790611,a-n-A-C-F-m,201705080830
39786212,a-n-A-C-F-s,201705080640
39780837,a-n-A-C-F-m,201705072335
39715653,a-n-A-C-F,201705071725
39661151,a-n-A-C-F-m,201705071640
39673950,a-n-A-C-F-m,201705071655
39732125,a-n-A-C-F-m,201705071750
39783977,a-n-A-C-F-m,201705080540
39721766,a-n-A-C-F-m,201705071735
39676062,a-n-A-C-F-s,201705071655
39660554,a-n-A-C-F-m,201705071640
39659893,a-n-A-C-F-m,201705071640
39781338,a-n-A-C-F-m,201705072345
39753868,a-n-A-C-F-m,201705071800
39665273,a-n-A-C-F-m,201705071645
39759487,a-n-A-C-F-m,201705071805
39663475,a-n-A-C-F-m,201705071645
39771171,a-n-A-C-F,201705071950
39715338,a-n-A-C-F-m,201705071725
39779071,a-n-A-C-F-m,201705072240
39674398,a-n-A-C-F-m,201705071655
39789216,a-n-A-C-F,201705080800
39670711,a-n-A-C-F-m,201705071650
39720520,a-n-A-C-F-m,201705071735
39669717,a-n-A-C-F-m,201705071650
39683290,a-n-A-C-F-m,201705071700
39710943,a-n-A-C-F-m,201705071725
39764292,a-n-A-C-F,201705071815
39777054,a-n-A-C-F,201705072135
39680277,a-n-A-C-F-m,201705071700
39752278,a-n-A-C-F-m,201705071800
39678560,a-n-A-C-F-m,201705071700
39685100,a-n-A-C-F-m,201705071705
39734019,a-n-A-C-F-m,201705071750
39766074,a-n-A-C-F-m,201705071840
39760614,a-n-A-C-F-m,201705071805
39703087,a-n-A-C-F-m,201705071715
39775869,a-n-A-C-F-m,201705072050
39732914,a-n-A-C-F-m,201705071750
39714265,a-n-A-C-F-m,201705071725
39662265,a-n-A-C-F-m,201705071645
39696108,a-n-A-C-F-m,201705071710
39792156,a-n-A-C-F-m,201705080845
39664635,a-n-A-C-F-m,201705071645
39756283,a-n-A-C-F-m,201705071805
39720873,a-n-A-C-F-m,201705071735
39772587,a-n-A-C-F-m,201705072015
39778482,a-n-A-C-F,201705072230
39787506,a-n-A-C-F-m,201705080720
39660783,a-n-A-C-F-m,201705071640
39786630,a-n-A-C-F-m,201705080655
39690990,a-n-A-C-F-m,201705071710
39725001,a-n-A-C-F-m,201705071740
39731396,a-n-A-C-F-m,201705071750
39776619,a-n-A-C-F-m,201705072125
39663114,a-n-A-C-F-m,201705071645
39663589,a-n-A-C-F-m,201705071645
39703412,a-n-A-C-F-m,201705071715
39664526,a-n-A-C-F-m,201705071645
39660481,a-n-A-C-F-m,201705071640
39762191,a-n-A-C-F-m,201705071805
39714105,a-n-A-C-F-m,201705071725
39689188,a-n-A-C-F-m,201705071705
39800961,a-n-A-C-F-m,201705080850
39669560,a-n-A-C-F-m,201705071650
39777224,a-n-A-C-F,201705072140
39780415,a-n-A-C-F-m,201705072315
39659964,a-n-A-C-F-m,201705071640
39720666,a-n-A-C-F-m,201705071735
39803931,a-n-A-C-F-m,201705080850
39731150,a-n-A-C-F-m,201705071750
39772593,a-n-A-C-F-m,201705072015
39806545,a-n-A-C-F-m,201705080850
39766542,a-n-A-C-F-m,201705071855
39781818,a-n-A-C-F-m,201705072355
39669888,a-n-A-C-F-m,201705071650
39778675,a-n-A-C-F,201705072235
39668650,a-n-A-C-F-m,201705071650
39792090,a-n-A-C-F-m,201705080840
39773194,a-n-A-C-F-m,201705072020
39699936,a-n-A-C-F-m,201705071715
39658126,a-n-A-C-F-m,201705071635
39657639,a-n-A-C-F-m,201705071635
39807314,a-n-A-C-F-m,201705080850
39707883,a-n-A-C-F-m,201705071720
39707284,a-n-A-C-F-m,201705071720
39733021,a-n-A-C-F-m,201705071750
39752921,a-n-A-C-F-m,201705071800
39727839,a-n-A-C-F-m,201705071745
39765991,a-n-A-C-F-m,201705071840
39764465,a-n-A-C-F,201705071815
39769257,a-n-A-C-F,201705071930
39682328,a-n-A-C-F-m,201705071700
39754697,a-n-A-C-F-m,201705071800
39669336,a-n-A-C-F-m,201705071650
39787376,a-n-A-C-F-m,201705080720
39659331,a-n-A-C-F-m,201705071640
39689991,a-n-A-C-F-m,201705071710
39808863,a-n-A-C-F-m,201705080850
39676624,a-n-A-C-F-s,201705071655
39773796,a-n-A-C-F-m,201705072025
39774483,a-n-A-C-F-m,201705072035
39717130,a-n-A-C-F-m,201705071730
39733689,a-n-A-C-F-m,201705071750
39734346,a-n-A-C-F-m,201705071750
39767935,a-n-A-C-F,201705071905
39716896,a-n-A-C-F-m,201705071730
39770771,a-n-A-C-F-m,201705071945
39686166,a-n-A-C-F-m,201705071705
39775144,a-n-A-C-F-m,201705072040
39767429,a-n-A-C-F-m,201705071900
39770780,a-n-A-C-F-m,201705071945
39681494,a-n-A-C-F-s,201705071700
39710927,a-n-A-C-F-m,201705071725
39786426,a-n-A-C-F-m,201705080645
39731057,a-n-A-C-F-m,201705071750
39660239,a-n-A-C-F-m,201705071640
39663618,a-n-A-C-F-m,201705071645
39676930,a-n-A-C-F-m,201705071655
39690506,a-n-A-C-F-m,201705071710
39803939,a-n-A-C-F-m,201705080850
39720062,a-n-A-C-F-m,201705071730
39747970,a-n-A-C-F-m,201705071800
39768748,a-n-A-C-F-m,201705071920
39799217,a-n-A-C-F-m,201705080850
39795682,a-n-A-C-F-m,201705080845
39762490,a-n-A-C-F-m,201705071810
39772116,a-n-A-C-F-m,201705072005
39761789,a-n-A-C-F-m,201705071805
39670047,a-n-A-C-F-m,201705071650
39707393,a-n-A-C-F-m,201705071720
39764641,a-n-A-C-F,201705071815
39777076,a-n-A-C-F,201705072135
39733728,a-n-A-C-F-m,201705071750
39693665,a-n-A-C-F-m,201705071710
39767571,a-n-A-C-F,201705071905
39775094,a-n-A-C-F-m,201705072040
39780148,a-n-A-C-F-m,201705072305
39711374,a-n-A-C-F-m,201705071725
39722633,a-n-A-C-F-m,201705071740
39659211,a-n-A-C-F-m,201705071640
39710432,a-n-A-C-F-m,201705071725
39723450,a-n-A-C-F-m,201705071740
39786745,a-n-A-C-F-m,201705080700
39669108,a-n-A-C-F-m,201705071650
39691888,a-n-A-C-F-m,201705071710
39718746,a-n-A-C-F-m,201705071730
39774729,a-n-A-C-F-m,201705072035
39668001,a-n-A-C-F-m,201705071650
39771687,a-n-A-C-F,201705071955
39695801,a-n-A-C-F-m,201705071710
39779011,a-n-A-C-F,201705072240
39783759,a-n-A-C-F-m,201705080525
39757393,a-n-A-C-F-m,201705071805
39807307,a-n-A-C-F-m,201705080850
39785116,a-n-A-C-F-m,201705080625
39733720,a-n-A-C-F-m,201705071750
39731482,a-n-A-C-F-m,201705071750
39788034,a-n-A-C-F-m,201705080730
39672810,a-n-A-C-F-m,201705071655
39764716,a-n-A-C-F,201705071815
39695413,a-n-A-C-F-m,201705071710
39773551,a-n-A-C-F,201705072025
39795608,a-n-A-C-F-m,201705080845
39794228,a-n-A-C-F-m,201705080845
39768590,a-n-A-C-F-m,201705071915
39731023,a-n-A-C-F-m,201705071750
39726872,a-n-A-C-F-m,201705071745
39711496,a-n-A-C-F,201705071725
39663289,a-n-A-C-F-m,201705071645
39661404,a-n-A-C-F-m,201705071640
39693441,a-n-A-C-F-m,201705071710
39666064,a-n-A-C-F-m,201705071645
39687607,a-n-A-C-F-m,201705071705
39772260,a-n-A-C-F-m,201705072010
39781793,a-n-A-C-F-m,201705072355
39714500,a-n-A-C-F-m,201705071725
39779200,a-n-A-C-F-m,201705072245
39730428,a-n-A-C-F-m,201705071750
39730414,a-n-A-C-F-m,201705071750
39802132,a-n-A-C-F-m,201705080850
39799874,a-n-A-C-F-m,201705080850
39675703,a-n-A-C-F-m,201705071655
39732847,a-n-A-C-F-m,201705071750
39776883,a-n-A-C-F-m,201705072130
39705119,a-n-A-C-F-m,201705071720
39679770,a-n-A-C-F-m,201705071700
39694018,a-n-A-C-F-m,201705071710
39657128,a-n-A-C-F-m,201705071635
39717006,a-n-A-C-F-m,201705071730
39694389,a-n-A-C-F-m,201705071710
39788069,a-n-A-C-F-m,201705080730
39692651,a-n-A-C-F-m,201705071710
39713389,a-n-A-C-F-m,201705071725
39657958,a-n-A-C-F-m,201705071635
39788423,a-n-A-C-F-m,201705080745
39676660,a-n-A-C-F-m,201705071655
39720663,a-n-A-C-F-m,201705071735
39656941,a-n-A-C-F-m,201705071635
39693867,a-n-A-C-F-m,201705071710
39770255,a-n-A-C-F,201705071940
39764404,a-n-A-C-F-m,201705071815
39788570,a-n-A-C-F-m,201705080745
39755315,a-n-A-C-F-m,201705071800
39801302,a-n-A-C-F-m,201705080850
39697814,a-n-A-C-F-m,201705071715
39673111,a-n-A-C-F-m,201705071655
39673574,a-n-A-C-F-m,201705071655
39794265,a-n-A-C-F-m,201705080845
39790973,a-n-A-C-F-s,201705080835
39808358,a-n-A-C-F-m,201705080850
39720251,a-n-A-C-F-m,201705071735
39673629,a-n-A-C-F-m,201705071655
39661484,a-n-A-C-F-m,201705071640
39658832,a-n-A-C-F-m,201705071640
39780073,a-n-A-C-F-m,201705072300
39795341,a-n-A-C-F-m,201705080845
39772663,a-n-A-C-F-m,201705072015
39687884,a-n-A-C-F-m,201705071705
39682950,a-n-A-C-F-m,201705071700
39764133,a-n-A-C-F-m,201705071815
39789537,a-n-A-C-F,201705080805
39722228,a-n-A-C-F-m,201705071735
39789895,a-n-A-C-F-m,201705080810
39699224,a-n-A-C-F-m,201705071715
39747371,a-n-A-C-F-m,201705071800
39729089,a-n-A-C-F-m,201705071745
39765808,a-n-A-C-F-m,201705071835
39791914,a-n-A-C-F-m,201705080840
39731760,a-n-A-C-F-m,201705071750
39758188,a-n-A-C-F-m,201705071805
39735721,a-n-A-C-F-m,201705071755
39662263,a-n-A-C-F-m,201705071645
39707198,a-n-A-C-F-m,201705071720
39765018,a-n-A-C-F,201705071820
39778870,a-n-A-C-F,201705072240
39734376,a-n-A-C-F-m,201705071750
39735490,a-n-A-C-F-m,201705071755
39774055,a-n-A-C-F,201705072030
39792834,a-n-A-C-F-m,201705080845
39661910,a-n-A-C-F-m,201705071640
39691282,a-n-A-C-F-m,201705071710
39690156,a-n-A-C-F-m,201705071710
39786480,a-n-A-C-F-m,201705080650
39694198,a-n-A-C-F-m,201705071710
39805330,a-n-A-C-F-m,201705080850
39683107,a-n-A-C-F-m,201705071700
39666362,a-n-A-C-F-m,201705071650
39767591,a-n-A-C-F,201705071905
39726555,a-n-A-C-F-m,201705071745
39711938,a-n-A-C-F-m,201705071725
39680258,a-n-A-C-F-m,201705071700
39686857,a-n-A-C-F-m,201705071705
39781763,a-n-A-C-F-m,201705072355
39681718,a-n-A-C-F-m,201705071700
39701428,a-n-A-C-F-m,201705071715
39703809,a-n-A-C-F-m,201705071720
39788335,a-n-A-C-F-m,201705080745
39762718,a-n-A-C-F-m,201705071810
39714548,a-n-A-C-F-m,201705071725
39694464,a-n-A-C-F-m,201705071710
39796377,a-n-A-C-F-m,201705080845
39797488,a-n-A-C-F-m,201705080850
39662267,a-n-A-C-F-m,201705071645
39762507,a-n-A-C-F-m,201705071810
39657565,a-n-A-C-F-m,201705071635
39783830,a-n-A-C-F-m,201705080540
39777791,a-n-A-C-F,201705072210
39771852,a-n-A-C-F,201705071955
39746490,a-n-A-C-F-m,201705071800
39712024,a-n-A-C-F-m,201705071725
39698073,a-n-A-C-F-m,201705071715
39729995,a-n-A-C-F-m,201705071750
39684291,a-n-A-C-F-m,201705071705
39683208,a-n-A-C-F-m,201705071700
39755487,a-n-A-C-F-m,201705071805
39769082,a-n-A-C-F,201705071925
39716327,a-n-A-C-F-m,201705071725
39674749,a-n-A-C-F-m,201705071655
39724696,a-n-A-C-F-m,201705071740
39705544,a-n-A-C-F-m,201705071720
39778628,a-n-A-C-F,201705072230
39761349,a-n-A-C-F-m,201705071805
39727153,a-n-A-C-F-m,201705071745
39762833,a-n-A-C-F-m,201705071810
39709756,a-n-A-C-F-m,201705071720
39786310,a-n-A-C-F-m,201705080645
39735530,a-n-A-C-F-m,201705071755
39691045,a-n-A-C-F-m,201705071710
39719326,a-n-A-C-F-m,201705071730
39689953,a-n-A-C-F-m,201705071710
39717086,a-n-A-C-F-m,201705071730
39767692,a-n-A-C-F-m,201705071905
39682694,a-n-A-C-F-m,201705071700
39670099,a-n-A-C-F-m,201705071650
39756355,a-n-A-C-F-m,201705071805
39662750,a-n-A-C-F-m,201705071645
39774747,a-n-A-C-F-m,201705072035
39725172,a-n-A-C-F-m,201705071740
39764109,a-n-A-C-F-m,201705071815
39791555,a-n-A-C-F-m,201705080840
39761769,a-n-A-C-F-m,201705071805
39760051,a-n-A-C-F-m,201705071805
39696677,a-n-A-C-F-m,201705071715
39783361,a-n-A-C-F-m,201705080430
39701565,a-n-A-C-F-m,201705071715
39663579,a-n-A-C-F-m,201705071645
39657870,a-n-A-C-F-m,201705071635
39728554,a-n-A-C-F-m,201705071745
39698711,a-n-A-C-F-m,201705071715
39721890,a-n-A-C-F-m,201705071735
39725163,a-n-A-C-F-m,201705071740
39685440,a-n-A-C-F-m,201705071705
39722858,a-n-A-C-F-m,201705071740
39784131,a-n-A-C-F-m,201705080550
39767577,a-n-A-C-F,201705071905
39769157,a-n-A-C-F-m,201705071925
39663374,a-n-A-C-F-m,201705071645
39660131,a-n-A-C-F-m,201705071640
39716511,a-n-A-C-F-m,201705071725
39666704,a-n-A-C-F-m,201705071650
39669487,a-n-A-C-F-m,201705071650
39735448,a-n-A-C-F-m,201705071755
39710890,a-n-A-C-F-m,201705071725
39660347,a-n-A-C-F-m,201705071640
39689283,a-n-A-C-F-m,201705071705
39681202,a-n-A-C-F-m,201705071700
39685393,a-n-A-C-F-m,201705071705
39683063,a-n-A-C-F-m,201705071700
39672804,a-n-A-C-F-m,201705071655
39701233,a-n-A-C-F-m,201705071715
39723738,a-n-A-C-F-m,201705071740
39691760,a-n-A-C-F-m,201705071710
39695230,a-n-A-C-F-m,201705071710
39765260,a-n-A-C-F,201705071825
39679708,a-n-A-C-F-m,201705071700
39726537,a-n-A-C-F-m,201705071745
39673578,a-n-A-C-F-m,201705071655
39764340,a-n-A-C-F,201705071815
39722704,a-n-A-C-F-m,201705071740
39787670,a-n-A-C-F-m,201705080720
39770181,a-n-A-C-F-m,201705071940
39763304,a-n-A-C-F-m,201705071810
39782825,a-n-A-C-F,201705080205
39787291,a-n-A-C-F-m,201705080720
39696682,a-n-A-C-F-m,201705071715
39661791,a-n-A-C-F-m,201705071640
39785601,a-n-A-C-F-m,201705080635
39762074,a-n-A-C-F-m,201705071805
39686974,a-n-A-C-F-m,201705071705
39733406,a-n-A-C-F-m,201705071750
39714165,a-n-A-C-F-m,201705071725
39782640,a-n-A-C-F-m,201705080110
39680915,a-n-A-C-F-m,201705071700
39662421,a-n-A-C-F-m,201705071645
39718155,a-n-A-C-F-m,201705071730
39677397,a-n-A-C-F-m,201705071655
39771114,a-n-A-C-F-m,201705071950
39698261,a-n-A-C-F-m,201705071715
39669885,a-n-A-C-F-m,201705071650
39680396,a-n-A-C-F-m,201705071700
39706061,a-n-A-C-F-m,201705071720
39664844,a-n-A-C-F-m,201705071645
39771503,a-n-A-C-F,201705071950
39716787,a-n-A-C-F-m,201705071730
39679179,a-n-A-C-F-s,201705071700
39728308,a-n-A-C-F-m,201705071745
39753174,a-n-A-C-F-m,201705071800
39692817,a-n-A-C-F-m,201705071710
39705671,a-n-A-C-F,201705071720
39667284,a-n-A-C-F-m,201705071650
39676857,a-n-A-C-F-m,201705071655
39725547,a-n-A-C-F-m,201705071745
39673165,a-n-A-C-F-m,201705071655
39682557,a-n-A-C-F-m,201705071700
39748932,a-n-A-C-F-m,201705071800
39783733,a-n-A-C-F-m,201705080520
39717750,a-n-A-C-F-m,201705071730
39771365,a-n-A-C-F-m,201705071950
39662733,a-n-A-C-F-m,201705071645
39686580,a-n-A-C-F-m,201705071705
39732915,a-n-A-C-F-m,201705071750
39793381,a-n-A-C-F-m,201705080845
39785917,a-n-A-C-F-m,201705080635
