id,source_id,cot_type,how
39657317,2057,a-n-A-C-F-m,m-g
39658073,2199,a-n-A-C-F-m,m-g
39658054,2199,a-n-A-C-F-m,m-g
39657676,1830,a-n-A-C-F-m,m-g
39658514,1935,a-n-A-C-F-m,m-g
39657855,1935,a-n-A-C-F-m,m-g
39657611,1830,a-n-A-C-F-m,m-g
39657949,2199,a-n-A-C-F-m,m-g
39657717,2199,a-n-A-C-F-m,m-g
39658019,1830,a-n-A-C-F-m,m-g
39657200,1830,a-n-A-C-F-m,m-g
39658074,1828,a-n-A-C-F,m-g
39656908,2199,a-n-A-C-F-m,m-g
39657661,2212,a-n-A-C-F-m,m-g
39656892,2199,a-n-A-C-F-m,m-g
39657751,2199,a-n-A-C-F-m,m-g
39656988,1867,a-n-A-C-F-m,m-g
39657441,1935,a-n-A-C-F-m,m-g
39657808,2199,a-n-A-C-F-m,m-g
39657965,2199,a-n-A-C-F-m,m-g
39656902,1935,a-n-A-C-F-m,m-g
39657624,2170,a-n-A-C-F,m-g
39658352,1830,a-n-A-C-F-m,m-g
39658227,2199,a-n-A-C-F-m,m-g
39656938,1830,a-n-A-C-F-m,m-g
39658337,2199,a-n-A-C-F-m,m-g
39658310,1868,a-n-A-C-F-m,m-g
39658375,1830,a-n-A-C-F-m,m-g
39657716,2199,a-n-A-C-F-m,m-g
39657026,2199,a-n-A-C-F-m,m-g
39658524,1830,a-n-A-C-F-m,m-g
39656924,1935,a-n-A-C-F-m,m-g
39657656,2212,a-n-A-C-F-m,m-g
39657754,2199,a-n-A-C-F-m,m-g
39657546,2199,a-n-A-C-F-m,m-g
39658057,1935,a-n-A-C-F-m,m-g
39657192,2156,a-n-A-C-F-m,m-g
39656891,1830,a-n-A-C-F-m,m-g
39656958,1830,a-n-A-C-F-m,m-g
39657407,2199,a-n-A-C-F-m,m-g
39657247,1935,a-n-A-C-F-m,m-g
39658251,1830,a-n-A-C-F-m,m-g
39657397,1830,a-n-A-C-F-m,m-g
39658492,1830,a-n-A-C-F-m,m-g
39657040,2212,a-n-A-C-F-m,m-g
39658213,1935,a-n-A-C-F-m,m-g
39657293,2057,a-n-A-C-F-m,m-g
39657528,2199,a-n-A-C-F-m,m-g
39658495,1830,a-n-A-C-F-m,m-g
39657963,1830,a-n-A-C-F-m,m-g
39657890,1935,a-n-A-C-F-m,m-g
39658430,1935,a-n-A-C-F-m,m-g
39658023,1830,a-n-A-C-F-m,m-g
39658427,1830,a-n-A-C-F-m,m-g
39658282,1868,a-n-A-C-F-m,m-g
39657039,1830,a-n-A-C-F-m,m-g
39658380,1830,a-n-A-C-F-m,m-g
39658262,2156,a-n-A-C-F-m,m-g
39657901,1935,a-n-A-C-F-m,m-g
39657770,1830,a-n-A-C-F-m,m-g
39657767,1935,a-n-A-C-F-m,m-g
39657132,1830,a-n-A-C-F-m,m-g
39657629,1935,a-n-A-C-F-m,m-g
39658104,2199,a-n-A-C-F-m,m-g
39657440,2156,a-n-A-C-F-m,m-g
39657882,2156,a-n-A-C-F-m,m-g
39658218,2212,a-n-A-C-F-m,m-g
39658229,2212,a-n-A-C-F-m,m-g
39656936,2212,a-n-A-C-F-m,m-g
39658058,1935,a-n-A-C-F-m,m-g
39657167,2199,a-n-A-C-F-m,m-g
39657556,1830,a-n-A-C-F-m,m-g
39656949,2199,a-n-A-C-F-m,m-g
39658425,1830,a-n-A-C-F-m,m-g
39657579,2199,a-n-A-C-F-m,m-g
39657280,1935,a-n-A-C-F-m,m-g
39658156,1830,a-n-A-C-F-m,m-g
39657990,1935,a-n-A-C-F-m,m-g
39656953,2199,a-n-A-C-F-m,m-g
39658379,2199,a-n-A-C-F-m,m-g
39657793,2199,a-n-A-C-F-m,m-g
39658157,1935,a-n-A-C-F-m,m-g
39658242,2199,a-n-A-C-F-m,m-g
39657763,2199,a-n-A-C-F-m,m-g
39658154,1935,a-n-A-C-F-m,m-g
39658393,2199,a-n-A-C-F-m,m-g
39657540,2135,a-n-A-C-F-m,m-g
39657996,2199,a-n-A-C-F-m,m-g
39658167,2135,a-n-A-C-F-m,m-g
39658441,1935,a-n-A-C-F-m,m-g
39657215,2199,a-n-A-C-F-m,m-g
39658461,1830,a-n-A-C-F-m,m-g
39657921,1830,a-n-A-C-F-m,m-g
39657515,2199,a-n-A-C-F-m,m-g
39657735,1935,a-n-A-C-F-m,m-g
39657401,1935,a-n-A-C-F-m,m-g
39658078,1830,a-n-A-C-F-m,m-g
39657052,2199,a-n-A-C-F-m,m-g
39658481,1830,a-n-A-C-F-m,m-g
39657106,1935,a-n-A-C-F-m,m-g
39657518,1830,a-n-A-C-F-m,m-g
39658025,1828,a-n-A-C-F,m-g
39658500,2135,a-n-A-C-F-m,m-g
39658043,1830,a-n-A-C-F-m,m-g
39658182,1935,a-n-A-C-F-m,m-g
39657791,2199,a-n-A-C-F-m,m-g
39657292,1935,a-n-A-C-F-m,m-g
39657488,2199,a-n-A-C-F-m,m-g
39657245,2156,a-n-A-C-F-m,m-g
39658497,1830,a-n-A-C-F-m,m-g
39657780,1828,a-n-A-C-F,m-g
39658142,1830,a-n-A-C-F-m,m-g
39657640,2170,a-n-A-C-F,m-g
39657079,2212,a-n-A-C-F-m,m-g
39656903,1935,a-n-A-C-F-m,m-g
39657782,2156,a-n-A-C-F-m,m-g
39658181,1830,a-n-A-C-F-m,m-g
39657707,2199,a-n-A-C-F-m,m-g
39658354,1935,a-n-A-C-F-m,m-g
39657554,1935,a-n-A-C-F-m,m-g
39657352,2057,a-n-A-C-F-m,m-g
39658219,2199,a-n-A-C-F-m,m-g
39658304,2199,a-n-A-C-F-m,m-g
39657338,1935,a-n-A-C-F-m,m-g
39656919,1935,a-n-A-C-F-m,m-g
39658515,2135,a-n-A-C-F-m,m-g
39656952,1935,a-n-A-C-F-m,m-g
39657076,1935,a-n-A-C-F-m,m-g
39656931,2212,a-n-A-C-F-m,m-g
39658131,2170,a-n-A-C-F,m-g
39657023,2199,a-n-A-C-F-m,m-g
39657370,1793,a-n-A-C-F-m,m-g
39657857,2199,a-n-A-C-F-m,m-g
39658036,1830,a-n-A-C-F-m,m-g
39657086,1830,a-n-A-C-F-m,m-g
39658496,1830,a-n-A-C-F-m,m-g
39658374,1830,a-n-A-C-F-m,m-g
39658471,2199,a-n-A-C-F-m,m-g
39657367,2199,a-n-A-C-F-m,m-g
39658531,2135,a-n-A-C-F-m,m-g
39657513,2199,a-n-A-C-F-m,m-g
39657600,1830,a-n-A-C-F-m,m-g
39657051,1830,a-n-A-C-F-m,m-g
39658440,1830,a-n-A-C-F-m,m-g
39658521,1830,a-n-A-C-F-m,m-g
39658335,1935,a-n-A-C-F-m,m-g
39657752,1935,a-n-A-C-F-m,m-g
39657444,1935,a-n-A-C-F-m,m-g
39657720,2199,a-n-A-C-F-m,m-g
39658326,1830,a-n-A-C-F-m,m-g
39657660,2199,a-n-A-C-F-m,m-g
39658502,2199,a-n-A-C-F-m,m-g
39657492,2156,a-n-A-C-F-m,m-g
39657371,1830,a-n-A-C-F-m,m-g
39658055,1830,a-n-A-C-F-m,m-g
39657851,1935,a-n-A-C-F-m,m-g
39658099,1830,a-n-A-C-F-m,m-g
39657545,2199,a-n-A-C-F-m,m-g
39657825,2156,a-n-A-C-F-m,m-g
39658439,1935,a-n-A-C-F-m,m-g
39658275,2199,a-n-A-C-F-m,m-g
39658339,2156,a-n-A-C-F-m,m-g
39657904,1830,a-n-A-C-F-m,m-g
39657220,1830,a-n-A-C-F-m,m-g
39658446,2135,a-n-A-C-F-m,m-g
39657897,1830,a-n-A-C-F-m,m-g
39657637,1867,a-n-A-C-F-m,m-g
39657020,2212,a-n-A-C-F-m,m-g
39657923,1935,a-n-A-C-F-m,m-g
39658460,1935,a-n-A-C-F-m,m-g
39657653,1935,a-n-A-C-F-m,m-g
39657461,1935,a-n-A-C-F-m,m-g
39657464,1935,a-n-A-C-F-m,m-g
39658093,1830,a-n-A-C-F-m,m-g
39656905,2199,a-n-A-C-F-m,m-g
39657468,2212,a-n-A-C-F-m,m-g
39657199,2199,a-n-A-C-F-m,m-g
39657526,2156,a-n-A-C-F-m,m-g
39657252,1935,a-n-A-C-F-m,m-g
39657799,1830,a-n-A-C-F-m,m-g
39658075,2199,a-n-A-C-F-m,m-g
39657375,2199,a-n-A-C-F-m,m-g
39657244,1830,a-n-A-C-F-m,m-g
39657056,2199,a-n-A-C-F-m,m-g
39657237,1935,a-n-A-C-F-m,m-g
39658279,2199,a-n-A-C-F-m,m-g
39657447,1935,a-n-A-C-F-m,m-g
39657103,2199,a-n-A-C-F-m,m-g
39658091,1830,a-n-A-C-F-m,m-g
39657591,1935,a-n-A-C-F-m,m-g
39657289,2199,a-n-A-C-F-m,m-g
39657153,2199,a-n-A-C-F-m,m-g
39657856,1935,a-n-A-C-F-m,m-g
39658042,1830,a-n-A-C-F-m,m-g
39657067,1935,a-n-A-C-F-m,m-g
39657055,1830,a-n-A-C-F-m,m-g
39657359,2199,a-n-A-C-F-m,m-g
39657362,1830,a-n-A-C-F-m,m-g
39657102,1830,a-n-A-C-F-m,m-g
39657185,1830,a-n-A-C-F-m,m-g
39657537,1830,a-n-A-C-F-m,m-g
39657378,1935,a-n-A-C-F-m,m-g
39658361,1830,a-n-A-C-F-m,m-g
39657438,1830,a-n-A-C-F-m,m-g
39657706,2199,a-n-A-C-F-m,m-g
39658550,1935,a-n-A-C-F-m,m-g
39657616,1830,a-n-A-C-F-m,m-g
39656898,2199,a-n-A-C-F-m,m-g
39658245,1828,a-n-A-C-F,m-g
39657372,2170,a-n-A-C-F,m-g
39657503,1935,a-n-A-C-F-m,m-g
39657254,1830,a-n-A-C-F-m,m-g
39658487,1935,a-n-A-C-F-m,m-g
39657896,1830,a-n-A-C-F-m,m-g
39658384,1830,a-n-A-C-F-m,m-g
39657110,1830,a-n-A-C-F-m,m-g
39658187,1830,a-n-A-C-F-m,m-g
39658520,1830,a-n-A-C-F-m,m-g
39657186,1830,a-n-A-C-F-m,m-g
39657100,1935,a-n-A-C-F-m,m-g
39658061,1935,a-n-A-C-F-m,m-g
39657207,2156,a-n-A-C-F-m,m-g
39657312,1935,a-n-A-C-F-m,m-g
39657650,2199,a-n-A-C-F-m,m-g
39656956,2199,a-n-A-C-F-m,m-g
39657831,2199,a-n-A-C-F-m,m-g
39657947,2199,a-n-A-C-F-m,m-g
39657593,2199,a-n-A-C-F-m,m-g
39657421,2199,a-n-A-C-F-m,m-g
39656957,2199,a-n-A-C-F-m,m-g
39657775,1935,a-n-A-C-F-m,m-g
39657182,1830,a-n-A-C-F-m,m-g
39657612,1830,a-n-A-C-F-m,m-g
39658483,2199,a-n-A-C-F-m,m-g
39657437,2199,a-n-A-C-F-m,m-g
39657449,2135,a-n-A-C-F-m,m-g
39657168,1830,a-n-A-C-F-m,m-g
39657827,1793,a-n-A-C-F-m,m-g
39657152,2199,a-n-A-C-F-m,m-g
39658316,2212,a-n-A-C-F-m,m-g
39658490,1830,a-n-A-C-F-m,m-g
39658248,1830,a-n-A-C-F-m,m-g
39658320,1830,a-n-A-C-F-m,m-g
39657691,2199,a-n-A-C-F-m,m-g
39656909,2199,a-n-A-C-F-m,m-g
39657562,2199,a-n-A-C-F-m,m-g
39658464,1830,a-n-A-C-F-m,m-g
39658133,2156,a-n-A-C-F-m,m-g
39658015,2199,a-n-A-C-F-m,m-g
39657504,2199,a-n-A-C-F-m,m-g
39658456,1935,a-n-A-C-F-m,m-g
39657542,1830,a-n-A-C-F-m,m-g
39657943,2199,a-n-A-C-F-m,m-g
39658498,1935,a-n-A-C-F-m,m-g
39658532,1935,a-n-A-C-F-m,m-g
39657068,2199,a-n-A-C-F-m,m-g
39656913,2212,a-n-A-C-F-m,m-g
39657029,2199,a-n-A-C-F-m,m-g
39657950,2199,a-n-A-C-F-m,m-g
39657264,2212,a-n-A-C-F-m,m-g
39658024,1830,a-n-A-C-F-m,m-g
39657156,1830,a-n-A-C-F-m,m-g
39658121,1830,a-n-A-C-F-m,m-g
39657792,2199,a-n-A-C-F-m,m-g
39658000,1935,a-n-A-C-F-m,m-g
39657201,1830,a-n-A-C-F-m,m-g
39658533,1830,a-n-A-C-F-m,m-g
39657158,2199,a-n-A-C-F-m,m-g
39658123,1935,a-n-A-C-F-m,m-g
39657552,2156,a-n-A-C-F-m,m-g
39658448,2199,a-n-A-C-F-m,m-g
39658432,2135,a-n-A-C-F-m,m-g
39658545,2199,a-n-A-C-F-m,m-g
39658485,1935,a-n-A-C-F-m,m-g
39657985,2199,a-n-A-C-F-m,m-g
39658385,1830,a-n-A-C-F-m,m-g
39657148,2199,a-n-A-C-F-m,m-g
39657380,2199,a-n-A-C-F-m,m-g
39657743,1935,a-n-A-C-F-m,m-g
39658541,1830,a-n-A-C-F-m,m-g
39657662,2212,a-n-A-C-F-m,m-g
39657208,1935,a-n-A-C-F-m,m-g
39658506,1868,a-n-A-C-F-m,m-g
39658355,1935,a-n-A-C-F-m,m-g
39657181,1935,a-n-A-C-F-m,m-g
39657885,2199,a-n-A-C-F-m,m-g
39657080,1830,a-n-A-C-F-m,m-g
39657745,2199,a-n-A-C-F-m,m-g
39657360,2199,a-n-A-C-F-m,m-g
39658344,1830,a-n-A-C-F-m,m-g
39658513,1830,a-n-A-C-F-m,m-g
39657507,1935,a-n-A-C-F-m,m-g
39657544,2199,a-n-A-C-F-m,m-g
39658277,1935,a-n-A-C-F-m,m-g
39656895,1830,a-n-A-C-F-m,m-g
39657677,2199,a-n-A-C-F-m,m-g
39658094,2199,a-n-A-C-F-m,m-g
39656916,1830,a-n-A-C-F-m,m-g
39657277,2057,a-n-A-C-F-m,m-g
39657648,2199,a-n-A-C-F-m,m-g
39657530,1830,a-n-A-C-F-m,m-g
39658077,1830,a-n-A-C-F-m,m-g
39658230,1935,a-n-A-C-F-m,m-g
39656930,1935,a-n-A-C-F-m,m-g
39658547,1830,a-n-A-C-F-m,m-g
39657634,1935,a-n-A-C-F-m,m-g
39657187,2199,a-n-A-C-F-m,m-g
39657692,1830,a-n-A-C-F-m,m-g
39657084,1830,a-n-A-C-F-m,m-g
39657394,2199,a-n-A-C-F-m,m-g
39656986,1935,a-n-A-C-F-m,m-g
39657315,2199,a-n-A-C-F-m,m-g
39657281,2057,a-n-A-C-F-m,m-g
39657560,2199,a-n-A-C-F-m,m-g
39657373,2199,a-n-A-C-F-m,m-g
39657115,2199,a-n-A-C-F-m,m-g
39657073,1935,a-n-A-C-F-m,m-g
39657512,1935,a-n-A-C-F-m,m-g
39656927,2212,a-n-A-C-F-m,m-g
39657989,2199,a-n-A-C-F-m,m-g
39657962,2199,a-n-A-C-F-m,m-g
39658118,2199,a-n-A-C-F-m,m-g
39657952,2199,a-n-A-C-F-m,m-g
39657812,2156,a-n-A-C-F-m,m-g
39658037,2199,a-n-A-C-F-m,m-g
39657459,2199,a-n-A-C-F-m,m-g
39658088,1935,a-n-A-C-F-m,m-g
39657668,1935,a-n-A-C-F-m,m-g
39657976,2199,a-n-A-C-F-m,m-g
39658087,2199,a-n-A-C-F-m,m-g
39658318,1830,a-n-A-C-F-m,m-g
39657236,2170,a-n-A-C-F,m-g
39657193,1793,a-n-A-C-F-m,m-g
39657204,2199,a-n-A-C-F-m,m-g
39658512,1830,a-n-A-C-F-m,m-g
39657383,2199,a-n-A-C-F-m,m-g
39657818,2199,a-n-A-C-F-m,m-g
39657099,2212,a-n-A-C-F-m,m-g
39657925,2199,a-n-A-C-F-m,m-g
39656950,2212,a-n-A-C-F-m,m-g
39658147,1935,a-n-A-C-F-m,m-g
39657400,1935,a-n-A-C-F-m,m-g
39658283,2199,a-n-A-C-F-m,m-g
39656937,2212,a-n-A-C-F-m,m-g
39657884,2199,a-n-A-C-F-m,m-g
39658323,2175,a-n-A-C-F-m,m-g
39657388,1935,a-n-A-C-F-m,m-g
39658517,1830,a-n-A-C-F-m,m-g
39658417,1935,a-n-A-C-F-m,m-g
39658107,2199,a-n-A-C-F-m,m-g
39657862,1830,a-n-A-C-F-m,m-g
39658274,1830,a-n-A-C-F-m,m-g
39658308,1828,a-n-A-C-F,m-g
39657496,2199,a-n-A-C-F-m,m-g
39657582,2199,a-n-A-C-F-m,m-g
39657573,2199,a-n-A-C-F-m,m-g
39657719,1830,a-n-A-C-F-m,m-g
39656944,2212,a-n-A-C-F-m,m-g
39658200,1828,a-n-A-C-F,m-g
39657007,2212,a-n-A-C-F-m,m-g
39657363,1935,a-n-A-C-F-m,m-g
39657836,1830,a-n-A-C-F-m,m-g
39658346,1830,a-n-A-C-F-m,m-g
39657279,1935,a-n-A-C-F-m,m-g
39656969,2212,a-n-A-C-F-m,m-g
39658224,1828,a-n-A-C-F,m-g
39657916,1935,a-n-A-C-F-m,m-g
39657324,1793,a-n-A-C-F-m,m-g
39657508,1830,a-n-A-C-F-m,m-g
39657214,2170,a-n-A-C-F,m-g
39658281,1935,a-n-A-C-F-m,m-g
39657988,2156,a-n-A-C-F-m,m-g
39657251,1935,a-n-A-C-F-m,m-g
39657727,1830,a-n-A-C-F-m,m-g
39657713,1935,a-n-A-C-F-m,m-g
39658404,1935,a-n-A-C-F-m,m-g
39657690,1830,a-n-A-C-F-m,m-g
39657241,2199,a-n-A-C-F-m,m-g
39658007,2135,a-n-A-C-F-m,m-g
39658009,2156,a-n-A-C-F-m,m-g
39657903,1935,a-n-A-C-F-m,m-g
39657982,1830,a-n-A-C-F-m,m-g
39658032,1830,a-n-A-C-F-m,m-g
39657555,2199,a-n-A-C-F-m,m-g
39657112,1935,a-n-A-C-F-m,m-g
39657283,2212,a-n-A-C-F-m,m-g
39657494,1935,a-n-A-C-F-m,m-g
39657419,1935,a-n-A-C-F-m,m-g
39657948,2199,a-n-A-C-F-m,m-g
39657173,1935,a-n-A-C-F-m,m-g
39658546,1830,a-n-A-C-F-m,m-g
39657702,2199,a-n-A-C-F-m,m-g
39658389,1935,a-n-A-C-F-m,m-g
39657377,1935,a-n-A-C-F-m,m-g
39658525,1830,a-n-A-C-F-m,m-g
39656926,2199,a-n-A-C-F-m,m-g
39658472,2135,a-n-A-C-F-m,m-g
39657778,2199,a-n-A-C-F-m,m-g
39657773,2212,a-n-A-C-F-m,m-g
39657815,2199,a-n-A-C-F-m,m-g
39656960,2199,a-n-A-C-F-m,m-g
39658366,2135,a-n-A-C-F-m,m-g
39657122,2170,a-n-A-C-F,m-g
39657927,1935,a-n-A-C-F-m,m-g
39658345,1935,a-n-A-C-F-m,m-g
39658330,1830,a-n-A-C-F-m,m-g
39658306,2199,a-n-A-C-F-m,m-g
39656974,1935,a-n-A-C-F-m,m-g
39657574,1935,a-n-A-C-F-m,m-g
39657442,2199,a-n-A-C-F-m,m-g
39658028,2199,a-n-A-C-F-m,m-g
39657035,2057,a-n-A-C-F-m,m-g
39657428,2199,a-n-A-C-F-m,m-g
39657398,2199,a-n-A-C-F-m,m-g
39658111,1935,a-n-A-C-F-m,m-g
39656900,1830,a-n-A-C-F-m,m-g
39657519,1830,a-n-A-C-F-m,m-g
39658548,1830,a-n-A-C-F-m,m-g
39658411,1935,a-n-A-C-F-m,m-g
39658117,1935,a-n-A-C-F-m,m-g
39657972,2057,a-n-A-C-F-m,m-g
39658017,1935,a-n-A-C-F-m,m-g
39657652,2199,a-n-A-C-F-m,m-g
39658455,2135,a-n-A-C-F-m,m-g
39658022,2199,a-n-A-C-F-m,m-g
39657798,1935,a-n-A-C-F-m,m-g
39657699,2199,a-n-A-C-F-m,m-g
39657980,1830,a-n-A-C-F-m,m-g
39658184,1830,a-n-A-C-F-m,m-g
39658035,2199,a-n-A-C-F-m,m-g
39657633,1830,a-n-A-C-F-m,m-g
39657995,2199,a-n-A-C-F-m,m-g
39657822,1830,a-n-A-C-F-m,m-g
39657724,2199,a-n-A-C-F-m,m-g
39657804,2199,a-n-A-C-F-m,m-g
39657575,2199,a-n-A-C-F-m,m-g
39657101,1935,a-n-A-C-F-m,m-g
39657907,2199,a-n-A-C-F-m,m-g
39657107,1830,a-n-A-C-F-m,m-g
39657481,2199,a-n-A-C-F-m,m-g
39657870,1830,a-n-A-C-F-m,m-g
39658394,1935,a-n-A-C-F-m,m-g
39657777,2199,a-n-A-C-F-m,m-g
39657275,1830,a-n-A-C-F-m,m-g
39657957,1830,a-n-A-C-F-m,m-g
39657243,1935,a-n-A-C-F-m,m-g
39657571,1830,a-n-A-C-F-m,m-g
39658424,1935,a-n-A-C-F-m,m-g
39656996,2199,a-n-A-C-F-m,m-g
39657895,1830,a-n-A-C-F-m,m-g
39657356,2170,a-n-A-C-F,m-g
39658137,2170,a-n-A-C-F,m-g
39656972,2199,a-n-A-C-F-m,m-g
39658409,1830,a-n-A-C-F-m,m-g
39657097,1830,a-n-A-C-F-m,m-g
39657229,1935,a-n-A-C-F-m,m-g
39657527,1935,a-n-A-C-F-m,m-g
39657170,2199,a-n-A-C-F-m,m-g
39658256,2212,a-n-A-C-F-m,m-g
39657840,2199,a-n-A-C-F-m,m-g
39657501,2199,a-n-A-C-F-m,m-g
39657566,2199,a-n-A-C-F-m,m-g
39657529,2199,a-n-A-C-F-m,m-g
39658428,1830,a-n-A-C-F-m,m-g
39657476,1935,a-n-A-C-F-m,m-g
39658144,2199,a-n-A-C-F-m,m-g
39658170,1935,a-n-A-C-F-m,m-g
39657638,2212,a-n-A-C-F-m,m-g
39657935,1830,a-n-A-C-F-m,m-g
39657789,2199,a-n-A-C-F-m,m-g
39657919,2199,a-n-A-C-F-m,m-g
39658110,2156,a-n-A-C-F-m,m-g
39657191,1935,a-n-A-C-F-m,m-g
39657295,1830,a-n-A-C-F-m,m-g
39657914,2199,a-n-A-C-F-m,m-g
39658160,2199,a-n-A-C-F-m,m-g
39658010,1830,a-n-A-C-F-m,m-g
39657667,2199,a-n-A-C-F-m,m-g
39657307,2057,a-n-A-C-F-m,m-g
39657959,1830,a-n-A-C-F-m,m-g
39657636,2199,a-n-A-C-F-m,m-g
39657475,2199,a-n-A-C-F-m,m-g
39658039,1830,a-n-A-C-F-m,m-g
39657422,1935,a-n-A-C-F-m,m-g
39657721,1935,a-n-A-C-F-m,m-g
39657392,1830,a-n-A-C-F-m,m-g
39657607,2199,a-n-A-C-F-m,m-g
39658474,1935,a-n-A-C-F-m,m-g
39657623,1830,a-n-A-C-F-m,m-g
39657240,1793,a-n-A-C-F-m,m-g
39657288,2212,a-n-A-C-F-m,m-g
39657286,2199,a-n-A-C-F-m,m-g
39657031,2199,a-n-A-C-F-m,m-g
39657042,2199,a-n-A-C-F-m,m-g
39656910,1935,a-n-A-C-F-m,m-g
39658406,1830,a-n-A-C-F-m,m-g
39657898,1935,a-n-A-C-F-m,m-g
39657960,2199,a-n-A-C-F-m,m-g
39657630,2199,a-n-A-C-F-m,m-g
39657817,2199,a-n-A-C-F-m,m-g
39656965,2199,a-n-A-C-F-m,m-g
39657015,1935,a-n-A-C-F-m,m-g
39658509,1830,a-n-A-C-F-m,m-g
39657255,2212,a-n-A-C-F-m,m-g
39657750,2199,a-n-A-C-F-m,m-g
39657249,1935,a-n-A-C-F-m,m-g
39658552,1935,a-n-A-C-F-m,m-g
39657261,2212,a-n-A-C-F-m,m-g
39657164,2199,a-n-A-C-F-m,m-g
39657758,2199,a-n-A-C-F-m,m-g
39657271,2212,a-n-A-C-F-m,m-g
39658290,1830,a-n-A-C-F-m,m-g
39657066,2170,a-n-A-C-F,m-g
39657797,2199,a-n-A-C-F-m,m-g
39657834,1935,a-n-A-C-F-m,m-g
39657620,1830,a-n-A-C-F-m,m-g
39657424,2199,a-n-A-C-F-m,m-g
39656920,2199,a-n-A-C-F-m,m-g
39657829,2199,a-n-A-C-F-m,m-g
39658309,2135,a-n-A-C-F-m,m-g
39657806,1935,a-n-A-C-F-m,m-g
39657411,1935,a-n-A-C-F-m,m-g
39657341,1935,a-n-A-C-F-m,m-g
39657981,1830,a-n-A-C-F-m,m-g
39657009,2212,a-n-A-C-F-m,m-g
39658086,1828,a-n-A-C-F,m-g
39658139,1830,a-n-A-C-F-m,m-g
39658367,1935,a-n-A-C-F-m,m-g
39657764,2156,a-n-A-C-F-m,m-g
39657126,1830,a-n-A-C-F-m,m-g
39657769,1830,a-n-A-C-F-m,m-g
39657893,1935,a-n-A-C-F-m,m-g
39657900,1935,a-n-A-C-F-m,m-g
39658014,2199,a-n-A-C-F-m,m-g
39657169,1830,a-n-A-C-F-m,m-g
39656906,2199,a-n-A-C-F-m,m-g
39658120,1935,a-n-A-C-F-m,m-g
39658454,2199,a-n-A-C-F-m,m-g
39657150,2199,a-n-A-C-F-m,m-g
39657319,2057,a-n-A-C-F-m,m-g
39657458,2199,a-n-A-C-F-m,m-g
39657455,2156,a-n-A-C-F-m,m-g
39657814,1935,a-n-A-C-F-m,m-g
39657609,1935,a-n-A-C-F-m,m-g
39657606,1830,a-n-A-C-F-m,m-g
39657135,2199,a-n-A-C-F-m,m-g
39657308,2057,a-n-A-C-F-m,m-g
39657703,2199,a-n-A-C-F-m,m-g
39657581,1935,a-n-A-C-F-m,m-g
39658386,1935,a-n-A-C-F-m,m-g
39657314,2199,a-n-A-C-F-m,m-g
39658402,1830,a-n-A-C-F-m,m-g
39658371,1830,a-n-A-C-F-m,m-g
39657832,1935,a-n-A-C-F-m,m-g
39657744,2199,a-n-A-C-F-m,m-g
39658280,2199,a-n-A-C-F-m,m-g
39658232,2212,a-n-A-C-F-m,m-g
39658301,2199,a-n-A-C-F-m,m-g
39658413,1830,a-n-A-C-F-m,m-g
39657627,1935,a-n-A-C-F-m,m-g
39657734,2199,a-n-A-C-F-m,m-g
39657658,1935,a-n-A-C-F-m,m-g
39658132,1935,a-n-A-C-F-m,m-g
39657350,2199,a-n-A-C-F-m,m-g
39658451,1830,a-n-A-C-F-m,m-g
39658501,1868,a-n-A-C-F-m,m-g
39657700,1935,a-n-A-C-F-m,m-g
39657162,2199,a-n-A-C-F-m,m-g
39657037,1935,a-n-A-C-F-m,m-g
39657268,2156,a-n-A-C-F-m,m-g
39658216,1868,a-n-A-C-F-m,m-g
39657647,2212,a-n-A-C-F-m,m-g
39657482,1830,a-n-A-C-F-m,m-g
39657205,1935,a-n-A-C-F-m,m-g
39657531,2199,a-n-A-C-F-m,m-g
39658105,1830,a-n-A-C-F-m,m-g
39656983,2212,a-n-A-C-F-m,m-g
39657613,2199,a-n-A-C-F-m,m-g
39657521,2199,a-n-A-C-F-m,m-g
39657736,1830,a-n-A-C-F-m,m-g
39657865,2199,a-n-A-C-F-m,m-g
39657966,2199,a-n-A-C-F-m,m-g
39658457,2135,a-n-A-C-F-m,m-g
39657649,2199,a-n-A-C-F-m,m-g
39658127,2199,a-n-A-C-F-m,m-g
39657000,2199,a-n-A-C-F-m,m-g
39657113,2199,a-n-A-C-F-m,m-g
39657123,1935,a-n-A-C-F-m,m-g
39657910,1830,a-n-A-C-F-m,m-g
39658475,1935,a-n-A-C-F-m,m-g
39658129,2199,a-n-A-C-F-m,m-g
39658285,2170,a-n-A-C-F,m-g
39658398,1830,a-n-A-C-F-m,m-g
39657746,1830,a-n-A-C-F-m,m-g
39657511,1793,a-n-A-C-F-m,m-g
39657565,1935,a-n-A-C-F-m,m-g
39657931,1830,a-n-A-C-F-m,m-g
39658243,2156,a-n-A-C-F-m,m-g
39657502,2199,a-n-A-C-F-m,m-g
39657547,1935,a-n-A-C-F-m,m-g
39657285,1935,a-n-A-C-F-m,m-g
39658388,1935,a-n-A-C-F-m,m-g
39658188,2156,a-n-A-C-F-m,m-g
39657485,1935,a-n-A-C-F-m,m-g
39657136,2199,a-n-A-C-F-m,m-g
39657869,1830,a-n-A-C-F-m,m-g
39657522,1830,a-n-A-C-F-m,m-g
39657235,2199,a-n-A-C-F-m,m-g
39658049,1830,a-n-A-C-F-m,m-g
